sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size (seq)	Filtered
marmgCAMI2_short_read_pooled_gold_standard_assembly	200918	Thermotogae	phylum	1.0	0.7469276557615856	5541767	5541767	7419416	1.0	0.9921259842519685	126	126	127	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	976	Bacteroidetes	phylum	0.9998714894925617	0.6979210531602202	111329418	111315111	159495276	0.9995166747220879	0.9894736842105263	2069	2068	2090	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	651137	Thaumarchaeota	phylum	1.0	0.6907994291064703	4691536	4691536	6791459	1.0	0.8370786516853933	149	149	178	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28890	Euryarchaeota	phylum	0.9960528549842282	0.6744280412654083	32840952	32711324	48502319	0.9904988123515439	0.9881516587677726	842	834	844	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1090	Chlorobi	phylum	1.0	0.4538073172280924	2736366	2736366	6029797	1.0	0.5	1	1	2	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1297	Deinococcus-Thermus	phylum	0.0	0.0	31846	0	2269117	0.0	0.0	2	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	192989	Nanoarchaeota	phylum		0.0	0	0	490866		0.0	0	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	68297	Dictyoglomi	phylum	0.0		1432113	0	0	0.0		26	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	203692	Spirochaetia	class	0.9980981320433908	1.0	6354805	6342719	6342719	0.9333333333333333	1.0	15	14	14	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	84992	Acidimicrobiia	class	1.0	1.0	4830178	4830178	4830178	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1937959	Saprospiria	class	1.0	1.0	4399929	4399929	4399929	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183963	Halobacteria	class	1.0	1.0	10183376	10183376	10183376	1.0	1.0	126	126	126	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	187857	Aquificae	class	1.0	1.0	1983735	1983735	1983735	1.0	1.0	11	11	11	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	666505	Phycisphaerae	class	1.0	1.0	123116	123116	123116	1.0	1.0	10	10	10	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1962850	Calditrichae	class	1.0	1.0	4978230	4978230	4978230	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	203490	Fusobacteriia	class	1.0	1.0	3132217	3132217	3132217	1.0	1.0	3	3	3	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1553900	Oligoflexia	class	1.0	1.0	6123638	6123638	6123638	1.0	1.0	133	133	133	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	649775	Synergistia	class	1.0	1.0	1999613	1999613	1999613	1.0	1.0	2	2	2	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	186801	Clostridia	class	0.9842193111203753	0.9986985980383762	18640441	18346282	18370189	0.9415807560137457	0.9927536231884058	291	274	276	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	768503	Cytophagia	class	0.999071396299462	0.9966965845583895	15407003	15392696	15443713	0.9962121212121212	0.9850187265917603	264	263	267	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183939	Methanococci	class	1.0	0.9899483150192047	3219895	3219895	3252589	1.0	0.9795918367346939	96	96	98	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	68337	Deferribacteres	class	1.0	0.9028740199249848	1736057	1736057	1922812	1.0	0.8764044943820225	78	78	89	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	91061	Bacilli	class	0.9927902334528512	0.866897455258086	32045143	31814105	36698810	0.9807692307692307	0.9989690721649485	988	969	970	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28216	Betaproteobacteria	class	0.9956792854405356	0.8586648826635269	17510761	17435102	20304897	0.9773584905660377	0.9487179487179487	265	259	273	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28211	Alphaproteobacteria	class	0.9999046401034498	0.838039766330604	128303411	128291176	153084831	0.99963530269876	0.9949183303085299	2742	2741	2755	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1236	Gammaproteobacteria	class	0.9943307193008554	0.8266378596025146	498487048	495660985	599610796	0.9988921341524827	0.9944851097964504	9929	9918	9973	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183924	Thermoprotei	class	1.0	0.7980314657290364	6587405	6587405	8254568	1.0	0.9891304347826086	91	91	92	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1760	Actinobacteria	class	0.9995532741676167	0.7804640072977629	48056321	48034853	61546532	0.9980487804878049	0.9970760233918129	1025	1023	1026	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	188708	Thermotogae	class	1.0	0.7469276557615856	5541767	5541767	7419416	1.0	0.9921259842519685	126	126	127	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28221	Deltaproteobacteria	class	1.0	0.6721546302354148	42504346	42504346	63235964	1.0	0.9725085910652921	283	283	291	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	117743	Flavobacteriia	class	0.9998706750040134	0.6717883898255785	88041758	88030372	131038841	0.9994400895856663	0.9900166389351082	1786	1785	1803	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	224756	Methanomicrobia	class	1.0	0.6226230854850242	8278310	8278310	13295861	1.0	0.9938650306748467	162	162	163	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	29547	Epsilonproteobacteria	class	0.9828650014241245	0.6122629263314033	4153429	4082260	6667495	0.9789915966386554	0.9872881355932204	238	233	236	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183968	Thermococci	class	0.9984631050283476	0.5477482598170368	6952980	6942294	12674242	0.9963369963369964	0.9890909090909091	273	272	275	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	191410	Chlorobia	class	1.0	0.4538073172280924	2736366	2736366	6029797	1.0	0.5	1	1	2	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183980	Archaeoglobi	class	1.0	0.44666415513884156	1869750	1869750	4186031	1.0	0.9871794871794872	77	77	78	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	188787	Deinococci	class	0.0	0.0	31846	0	2269117	0.0	0.0	2	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	200643	Bacteroidia	class		0.0	0	0	5132065		0.0	0	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1051663	Nanohaloarchaea	class		0.0	0	0	1118416		0.0	0	0	3	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	183967	Thermoplasmata	class		0.0	0	0	1584791		0.0	0	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	203486	Dictyoglomia	class	0.0		1167572	0	0	0.0		7	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1737404	Tissierellia	class	0.0		13622	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	84998	Coriobacteriia	class	0.0		11437	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1936988	Saprospirales	order	1.0	1.0	4399929	4399929	4399929	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1643947	Petrotogales	order	1.0	1.0	2028420	2028420	2028420	1.0	1.0	68	68	68	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	255473	Parvularculales	order	1.0	1.0	2902377	2902377	2902377	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2037	Actinomycetales	order	1.0	1.0	479122	479122	479122	1.0	1.0	35	35	35	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	135624	Aeromonadales	order	0.9989999285199674	1.0	10786229	10775442	10775442	0.9956521739130435	1.0	230	229	229	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	84993	Acidimicrobiales	order	1.0	1.0	4830178	4830178	4830178	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213481	Bdellovibrionales	order	1.0	1.0	3830131	3830131	3830131	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2235	Halobacteriales	order	1.0	1.0	3145869	3145869	3145869	1.0	1.0	8	8	8	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	666506	Phycisphaerales	order	1.0	1.0	123116	123116	123116	1.0	1.0	10	10	10	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	203491	Fusobacteriales	order	1.0	1.0	3132217	3132217	3132217	1.0	1.0	3	3	3	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	32069	Aquificales	order	1.0	1.0	1983735	1983735	1983735	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1644055	Haloferacales	order	1.0	1.0	7037507	7037507	7037507	1.0	1.0	118	118	118	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1962852	Calditrichales	order	1.0	1.0	4978230	4978230	4978230	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2266	Thermoproteales	order	1.0	1.0	2221473	2221473	2221473	1.0	1.0	10	10	10	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85011	Streptomycetales	order	0.9984954887038093	1.0	15417631	15394435	15394435	0.9375	1.0	32	30	30	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135614	Xanthomonadales	order	0.9873348792267979	1.0	3028238	2989885	2989885	0.75	1.0	8	6	6	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	136	Spirochaetales	order	0.9980981320433908	1.0	6354805	6342719	6342719	0.9333333333333333	1.0	15	14	14	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1100069	Bacteroidetes Order II. Incertae sedis	order	1.0	1.0	3480728	3480728	3480728	1.0	1.0	10	10	10	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	91347	Enterobacterales	order	0.9819162663758484	1.0	16239235	15945569	15945569	0.9503386004514672	1.0	443	421	421	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2024979	Bacteriovoracales	order	1.0	1.0	2293507	2293507	2293507	1.0	1.0	124	124	124	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	204458	Caulobacterales	order	1.0	1.0	773101	773101	773101	1.0	1.0	54	54	54	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	649776	Synergistales	order	1.0	1.0	1999613	1999613	1999613	1.0	1.0	2	2	2	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	186826	Lactobacillales	order	0.97195070738104	1.0	7741443	7524301	7524301	0.9446153846153846	1.0	325	307	307	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2191	Methanomicrobiales	order	1.0	1.0	2358144	2358144	2358144	1.0	1.0	43	43	43	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1161	Nostocales	order	1.0	1.0	32567	32567	32567	1.0	1.0	3	3	3	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	186802	Clostridiales	order	0.9838750862640336	0.9992125325599173	17568156	17284871	17298493	0.9255813953488372	0.995	215	199	200	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1150	Oscillatoriales	order	1.0	0.9987370987590206	8346394	8346394	8356948	1.0	0.9966555183946488	298	298	299	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	29	Myxococcales	order	1.0	0.9984637311987129	13682929	13682929	13703982	1.0	0.9925925925925926	268	268	270	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135623	Vibrionales	order	0.9985221442573258	0.9978683404838984	179970881	179704910	180088798	0.9961346066393816	0.9947774750227066	4398	4381	4404	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	72274	Pseudomonadales	order	0.9988011882951805	0.9978152538733096	36076558	36033309	36112205	0.9934533551554828	0.988599348534202	611	607	614	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	768507	Cytophagales	order	0.999071396299462	0.9966965845583895	15407003	15392696	15443713	0.9962121212121212	0.9850187265917603	264	263	267	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	80840	Burkholderiales	order	0.9961847956021467	0.9959807167846741	17461974	17395353	17465552	0.9808429118773946	0.9846153846153847	261	256	260	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213849	Campylobacterales	order	0.9807297977507402	0.9937009705882515	3693215	3622046	3645006	0.9753694581280788	0.99	203	198	200	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	54526	Pelagibacterales	order	1.0	0.993692663341039	1633432	1633432	1643800	1.0	0.967741935483871	30	30	31	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1706369	Cellvibrionales	order	0.9921611166077132	0.9906031680660993	11190752	11103029	11208352	0.9845758354755784	0.982051282051282	389	383	390	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	68295	Thermoanaerobacterales	order	0.9898590393412199	0.9904030620623759	1072285	1061411	1071696	0.9868421052631579	0.9868421052631579	76	75	76	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	2182	Methanococcales	order	1.0	0.9899483150192047	3219895	3219895	3252589	1.0	0.9795918367346939	96	96	98	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1955042	Gloeoemargaritales	order	1.0	0.9896323103975624	2885464	2885464	2915693	1.0	0.9814814814814815	53	53	54	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85010	Pseudonocardiales	order	1.0	0.9808303518105456	5184835	5184835	5286169	1.0	0.9689922480620154	250	250	258	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	204455	Rhodobacterales	order	0.9993798761694979	0.9133690368133998	78244050	78195529	85612196	0.9977728285077951	0.992797783933518	1796	1792	1805	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	191393	Deferribacterales	order	1.0	0.9028740199249848	1736057	1736057	1922812	1.0	0.8764044943820225	78	78	89	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	72273	Thiotrichales	order	0.9966817428018327	0.8707482732548	17557108	17498849	20096335	0.9887387387387387	0.9690949227373068	444	439	453	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1890424	Synechococcales	order	0.9995198955411333	0.8619133099848197	24275967	24264312	28151685	0.9976580796252927	0.993006993006993	427	426	429	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	356	Rhizobiales	order	0.9921434101017486	0.8488932627912062	19927857	19771292	23290669	0.9780439121756487	0.9819639278557114	501	490	499	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1385	Bacillales	order	0.9970907310409526	0.8306221708821218	24303700	24232994	29174509	0.9909502262443439	0.9909502262443439	663	657	663	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213115	Desulfovibrionales	order	0.9990403015948144	0.786729535859816	15510081	15495196	19695709	0.9	0.9	10	9	10	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	204441	Rhodospirillales	order	1.0	0.7767310582942695	10544128	10544128	13575005	1.0	0.7	7	7	10	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135622	Alteromonadales	order	0.9990728549501526	0.7722637539481779	172068006	171908474	222603318	0.9960516870064609	0.9778012684989429	2786	2775	2838	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	114380	Desulfurococcales	order	1.0	0.7236637248377491	4365932	4365932	6033095	1.0	0.9878048780487805	81	81	82	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85008	Micromonosporales	order	1.0	0.7077803393475393	12585796	12585796	17782065	1.0	0.9852941176470589	134	134	136	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	204457	Sphingomonadales	order	0.9991282911373018	0.6930034620527744	14266231	14253795	20568144	0.997093023255814	0.9913294797687862	344	343	346	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	200644	Flavobacteriales	order	0.9998706750040134	0.6717883898255785	88041758	88030372	131038841	0.9994400895856663	0.9900166389351082	1786	1785	1803	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85006	Micrococcales	order	0.9942900747025855	0.6649737028094383	5982390	5948231	8945062	0.9897260273972602	0.993127147766323	292	289	291	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2419	Thermotogales	order	1.0	0.6517064750187164	3513347	3513347	5390996	1.0	0.9830508474576272	58	58	59	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	31932	Nitrosopumilales	order	1.0	0.6339589058355064	2928473	2928473	4619342	1.0	0.9907407407407407	107	107	108	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213118	Desulfobacterales	order	1.0	0.5795480678572298	13326221	13326221	22994160	1.0	0.6666666666666666	6	6	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2258	Thermococcales	order	0.9984631050283476	0.5477482598170368	6952980	6942294	12674242	0.9963369963369964	0.9890909090909091	273	272	275	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	94695	Methanosarcinales	order	1.0	0.5412615813702256	5920166	5920166	10937717	1.0	0.9916666666666667	119	119	120	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135613	Chromatiales	order	0.9990726004552366	0.4808910717212206	11815835	11804877	24547923	0.8571428571428571	0.6	7	6	10	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	191411	Chlorobiales	order	1.0	0.4538073172280924	2736366	2736366	6029797	1.0	0.5	1	1	2	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135619	Oceanospirillales	order	0.9913169043819219	0.4491620009855575	27579565	27340089	60869105	0.9706744868035191	0.9566473988439307	341	331	346	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2231	Archaeoglobales	order	1.0	0.44666415513884156	1869750	1869750	4186031	1.0	0.9871794871794872	77	77	78	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	85007	Corynebacteriales	order	1.0	0.37032926926375215	3148565	3148565	8502069	1.0	0.9393939393939394	31	31	33	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	32003	Nitrosomonadales	order	0.5475153486907698	0.007349582386078479	38114	20868	2839345	0.6666666666666666	0.15384615384615385	3	2	13	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	135618	Methylococcales	order	0.0	0.0	42345	0	5051673	0.0	0.0	1	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	68933	Thermales	order	0.0	0.0	10999	0	2269117	0.0	0.0	1	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1118	Chroococcales	order	0.0	0.0	40783	0	1443759	0.0	0.0	2	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	205948	Cenarchaeales	order		0.0	0	0	940174		0.0	0	0	61	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1970189	Marinilabiliales	order		0.0	0	0	5132065		0.0	0	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1890940	Nanoarchaeales	order		0.0	0	0	490866		0.0	0	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1191478	Magnetococcales	order		0.0	0	0	4719539		0.0	0	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	69541	Desulfuromonadales	order		0.0	0	0	6842113		0.0	0	0	2	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	2301	Thermoplasmatales	order		0.0	0	0	1584791		0.0	0	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	203487	Dictyoglomales	order	0.0		313697	0	0	0.0		23	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	570264	Methanocellales	order	0.0		103659	0	0	0.0		6	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1033996	Nitrososphaerales	order	0.0		531120	0	0	0.0		33	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	85009	Propionibacteriales	order	0.0		20694	0	0	0.0		2	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	85004	Bifidobacteriales	order	0.0		10869	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	118969	Legionellales	order	0.0		26826	0	0	0.0		2	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1240482	Orbales	order	0.0		46928	0	0	0.0		4	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1643822	Eggerthellales	order	0.0		11437	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	135625	Pasteurellales	order	0.0		11900	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	206389	Rhodocyclales	order	0.0		10673	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	85012	Streptosporangiales	order	0.0		22887	0	0	0.0		2	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1235850	Methanomassiliicoccales	order	0.0		25969	0	0	0.0		2	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	118964	Deinococcales	order	0.0		20847	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	2039638	Candidatus Nanopelagicales	order	0.0		10599	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	871006	Acidilobales	order	0.0		490866	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	2062	Streptomycetaceae	family	0.9984954887038093	1.0	15417631	15394435	15394435	0.9375	1.0	32	30	30	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213483	Bdellovibrionaceae	family	1.0	1.0	3830131	3830131	3830131	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1892259	Aphanizomenonaceae	family	1.0	1.0	32567	32567	32567	1.0	1.0	3	3	3	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	543	Enterobacteriaceae	family	0.9912911113682428	1.0	4952067	4908940	4908940	0.9482758620689655	1.0	58	55	55	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	203492	Fusobacteriaceae	family	1.0	1.0	3132217	3132217	3132217	1.0	1.0	3	3	3	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	31979	Clostridiaceae	family	0.9835510017436923	1.0	3980060	3914592	3914592	0.3333333333333333	1.0	6	2	2	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1963268	Haloarculaceae	family	1.0	1.0	3145869	3145869	3145869	1.0	1.0	8	8	8	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85023	Microbacteriaceae	family	0.9968400329252952	1.0	3854787	3842606	3842606	0.9933774834437086	1.0	151	150	150	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	137	Spirochaetaceae	family	1.0	1.0	6342719	6342719	6342719	1.0	1.0	14	14	14	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	255474	Parvularculaceae	family	1.0	1.0	2902377	2902377	2902377	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	118882	Brucellaceae	family	0.9979095687815602	1.0	7798391	7782089	7782089	0.9912280701754386	1.0	114	113	113	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	72294	Campylobacteraceae	family	1.0	1.0	821039	821039	821039	1.0	1.0	51	51	51	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	89374	Saprospiraceae	family	1.0	1.0	4399929	4399929	4399929	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	563843	Rhodothermaceae	family	1.0	1.0	3480728	3480728	3480728	1.0	1.0	10	10	10	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	84642	Aeromonadaceae	family	0.9989999285199674	1.0	10786229	10775442	10775442	0.9956521739130435	1.0	230	229	229	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2448023	Ilumatobacteraceae	family	1.0	1.0	4830178	4830178	4830178	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1643950	Fervidobacteriaceae	family	1.0	1.0	1766600	1766600	1766600	1.0	1.0	2	2	2	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2267	Thermoproteaceae	family	1.0	1.0	2221473	2221473	2221473	1.0	1.0	10	10	10	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1644056	Haloferacaceae	family	1.0	1.0	7037507	7037507	7037507	1.0	1.0	118	118	118	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	186828	Carnobacteriaceae	family	0.9332881826275354	1.0	2121783	1980235	1980235	0.8928571428571429	1.0	112	100	100	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	200667	Flammeovirgaceae	family	0.994277791648831	1.0	11907291	11839155	11839155	0.5	1.0	10	5	5	False
