genome	top_class	top_p	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
G000153405.part_1_117	8.0	0.5444784164428711	3.941402246709913e-05	5.862440048076678e-06	2.5436284190050173e-08	2.9109067327226512e-05	0.000524802366271615	4.448340769158676e-05	3.2943316909950227e-06	0.1400541067123413	0.5444784164428711	0.014734197407960892	0.2483883500099182	0.009033484384417534	0.00014938697859179229	0.04195241257548332	0.0005626947386190295
G000237805.part_1_76	14.0	0.9969925880432129	1.4389253122359946e-09	0.0009794641518965364	3.064573927957781e-09	1.9241502835498636e-10	0.00011018193617928773	0.0017159894341602921	1.3741185110344861e-14	9.213435703259165e-08	3.088076322432798e-11	1.883188360807253e-07	5.314077498042025e-06	0.00019001417967956513	1.9219807967374436e-08	6.0476399994513486e-06	0.9969925880432129
G000318295.part_57_2	6.0	0.9546284079551697	8.36248388244587e-13	4.7187643008720536e-17	3.499464725691227e-21	0.03530941158533096	1.4072028875489195e-08	0.0017324021318927407	0.9546284079551697	2.455894143331167e-30	5.543707004562748e-08	3.92697029383271e-06	2.2359514332492836e-05	0.008303429000079632	1.6262088247190332e-12	1.1030903301900707e-08	1.4571211792713257e-08
G900089075.part_7_12	6.0	0.9759241938591003	6.642555376856762e-07	3.052829988803296e-09	1.6796587232192906e-08	0.005395582877099514	4.24753761762986e-06	1.9938237528549507e-05	0.9759241938591003	3.312117513587509e-08	9.55264400914757e-09	2.446906000841409e-05	6.213357437445666e-07	0.007639879360795021	3.7622143622684234e-07	2.1478861356172274e-08	0.01098999660462141
G000153405.part_1_148	8.0	0.6010940670967102	9.639992981647083e-08	7.145977143352411e-10	2.96580637950683e-05	1.0551430840166631e-08	6.223810089522885e-08	6.725078037561616e-06	9.042864235198067e-09	0.00022530295245815068	0.6010940670967102	0.39864397048950195	1.5029502264951589e-07	1.3660739206500239e-08	1.1710713995749522e-11	5.8082615106425095e-11	1.122443804568718e-09
G001606005.part_1_254	4.0	0.9535399079322815	3.010520499557856e-09	0.04488110914826393	1.0917051142316667e-17	2.004521982429397e-12	0.9535399079322815	4.3210744138377777e-07	1.8070931768968265e-17	2.4422634375872434e-15	7.491698233996757e-12	1.5646470501451404e-06	9.216898178010524e-08	0.001013610977679491	7.478620153711368e-12	0.0005623057950288057	8.712376597941329e-07
G000237805.part_1_53	11.0	0.9660578966140747	2.0817162749153795e-07	0.033806052058935165	2.2260587684286293e-06	6.9064322132366546e-15	1.7418066136087873e-06	3.336239615236991e-06	1.1203875893987976e-14	3.6364164657243236e-07	1.5861437163700032e-11	9.36038759391522e-07	1.4080535038374364e-05	0.9660578966140747	5.150381525709236e-07	8.980746497400105e-05	2.275166662002448e-05
G000237805.part_1_29	5.0	0.857315182685852	4.5151952576816257e-07	0.004251639358699322	5.384589712775778e-06	2.489755615897593e-06	0.0013882445637136698	0.857315182685852	2.1562954330076045e-13	7.130319668036122e-10	5.800826399088299e-13	2.688749844992344e-08	0.011174529790878296	1.1002846804331057e-05	7.776859274599701e-05	1.2586573916451016e-07	0.12577319145202637
G000008665.part_1_88	13.0	1.0	2.2481834644795529e-13	1.3501486234865162e-19	1.6969495155942073e-21	1.6863378369483956e-13	1.582958243651067e-11	4.555861574497347e-15	5.920508176656853e-17	2.6357159795095848e-14	2.196328152993209e-19	1.0530416325757783e-20	6.821210263296962e-10	3.5893766257844018e-12	3.252662421631032e-15	1.0	2.9880435690847473e-13
G900089075.part_8_32	6.0	0.99085932970047	6.422026105346035e-11	4.0689782272729236e-13	3.2892630841274695e-09	1.2788198546331841e-05	1.7772745081190422e-11	4.229368144592627e-08	0.99085932970047	2.6850762932517647e-11	4.133986237775389e-07	3.409733828618755e-09	1.2227301636469345e-11	0.009127451106905937	2.2851701000220492e-12	3.88180598775989e-11	8.892947142569163e-12
G000018945.part_1_70	14.0	0.825588047504425	5.334758768071879e-08	3.8912015970504754e-13	1.8439806973025163e-12	3.872087112749556e-12	4.601962366734824e-09	4.351045348668925e-13	1.9723794804548864e-16	1.1093991393942848e-12	1.8198534901259222e-09	2.931915506817345e-13	0.0009238464408554137	0.04678770899772644	3.725240560470411e-07	0.12669993937015533	0.825588047504425
G001606005.part_1_372	1.0	0.9992192983627319	5.013843073359281e-13	0.9992192983627319	5.0441411714937686e-18	1.4837840096523102e-16	0.000777015055064112	4.8546319741937793e-11	9.540828769524301e-16	6.31838810990817e-22	1.3022241375524093e-20	1.2805579621862073e-14	4.3693125506560904e-11	4.0061048228734464e-11	6.635205708946654e-18	3.6757269299414475e-06	5.885110802139994e-17
G001606005.part_1_401	1.0	0.9997851252555847	2.5935750739441467e-15	0.9997851252555847	1.1401038059054465e-14	1.676895874923266e-16	0.00021374424977693707	3.3302136603907684e-09	9.766882349955824e-19	1.5350370468483819e-15	1.3764584395512761e-14	2.1211372658314076e-09	7.986299621620674e-09	7.339355345692411e-09	6.902270740366794e-15	1.1721939472408849e-06	8.308472318344431e-14
G900089075.part_8_48	6.0	0.9563105702400208	3.5528346415958367e-06	9.228251165614362e-14	1.0819557749730535e-10	2.1997152543917764e-08	1.5423216609633528e-05	2.5793224267545156e-06	0.9563105702400208	9.668505010279257e-14	0.0006914995610713959	2.085061190371107e-08	3.473395793207601e-07	0.03925982490181923	1.4244967871945846e-08	2.916512585215969e-06	0.003713266458362341
G000237805.part_1_4	11.0	0.9466099143028259	3.439598117438436e-07	0.000251766323344782	3.150324445755359e-10	1.7024063936332823e-07	4.3494907004060224e-05	4.0680828533368185e-05	9.947419407282942e-16	3.0126431738608517e-05	3.282650817837407e-09	4.9848015493125786e-08	3.931739047402516e-05	0.9466099143028259	0.00011008446745108813	0.04416605830192566	0.008707983419299126
G900089075.part_8_105	6.0	0.9928635954856873	2.372337206679731e-07	1.8414561325438839e-13	1.5422441969337175e-12	3.486255195639387e-07	9.342956275304459e-08	8.459063138843703e-08	0.9928635954856873	3.4321470820941613e-07	6.636936177528696e-06	3.8040780054870993e-06	2.1070483136043094e-09	0.007111113518476486	2.0410919621127732e-09	1.1579525116545142e-09	1.3762009075435344e-05
G900089075.part_8_17	11.0	0.4689924716949463	1.7494228359282715e-06	3.7508107730843676e-11	0.001885647070594132	0.0038217927794903517	7.057664674903208e-07	5.988671546219848e-05	0.30230945348739624	0.012096988968551159	1.8121383618563414e-05	0.0002451994805596769	0.002716067247092724	0.4689924716949463	2.694069735298399e-05	1.9196078937966377e-05	0.20780575275421143
G000237805.part_1_152	14.0	0.4323510527610779	1.5708705177530646e-05	0.0067244600504636765	5.635308480123058e-05	1.027480266202474e-05	0.002104301704093814	0.018422098830342293	5.205136452066106e-13	4.2948710188284167e-07	1.3893483810534235e-05	3.27132256643381e-05	0.018217770382761955	0.36636126041412354	7.200077334346133e-07	0.15568897128105164	0.4323510527610779
G000008665.part_1_184	13.0	0.9999966621398926	1.5688325475955028e-13	4.971023550407491e-16	2.6925944960275953e-15	1.967920271184198e-11	3.86593113077538e-09	1.9555250474478925e-10	8.127617502629025e-12	1.8319407102396212e-10	2.9614445661366173e-13	2.6162012297894404e-15	5.3442708036754993e-08	3.284512786194682e-06	4.172677828262472e-12	0.9999966621398926	1.9294985609263904e-09
G000318295.part_76_1	6.0	1.0	1.1964482551634775e-19	3.086979645097364e-23	3.3330640471745896e-22	1.442650930357295e-14	1.70790049025355e-19	6.170676313603757e-16	1.0	1.4105685941205461e-25	1.6673135293301404e-18	1.0034462498176265e-16	3.6200406821479403e-12	1.3251318098372877e-10	5.5034232804464866e-18	4.441083433389622e-22	3.7460971824554434e-12
G001606005.part_1_141	1.0	0.9999996423721313	6.897944265478809e-14	0.9999996423721313	1.1473515315167607e-20	8.253554842411857e-25	1.8588839623134845e-07	1.8740073381984246e-10	4.065728743134805e-20	8.487394725567855e-19	9.669517198030066e-22	8.948974894451567e-09	1.033254037885456e-11	8.459224432044721e-08	1.7988800178767262e-18	3.977707052627011e-10	2.0946820383133428e-17
G001606005.part_1_24	1.0	0.9999876022338867	1.7875491364893747e-10	0.9999876022338867	1.713842599537168e-23	9.201572379565734e-25	1.2409484043018892e-05	1.4848435684599866e-15	2.6818944332041596e-21	1.201074832233645e-21	7.442714891864804e-24	2.8203863398391926e-13	3.029313385967229e-14	2.2816509966105958e-12	3.1670328736303126e-20	2.7388939098475784e-13	4.3398798241483196e-21
G000017265.part_1_219	7.0	0.9999102354049683	3.9093358114450264e-18	1.51709061979588e-10	4.1652035655955814e-23	3.890372945914357e-23	8.025298825486971e-07	6.031347643542517e-11	7.932418120726318e-21	0.9999102354049683	8.606569428152937e-17	4.898625775240362e-06	8.28764878946231e-09	8.409615838900208e-05	3.1671182230209338e-27	1.1481739170537963e-10	3.73930995488294e-15
G000018945.part_1_116	14.0	0.9993959665298462	4.243215112609278e-09	4.6007655015367285e-14	3.1771696384907955e-11	8.974369641520652e-14	9.698002401137273e-10	1.0316004300792159e-10	6.610705694537629e-16	7.912552453424534e-16	7.489637354751721e-09	1.4152616795506945e-12	5.762889031757368e-06	6.131074769655243e-05	3.6492915000962967e-07	0.000536604318767786	0.9993959665298462
G000008665.part_1_132	13.0	0.9999501705169678	4.597781183557359e-11	2.937499202215754e-11	5.759261611452265e-14	2.376280283655774e-10	1.8160308457026986e-07	1.4747493226607844e-09	8.277829810499071e-11	4.2166657721054435e-08	2.72575039796108e-13	1.1041442418572092e-13	6.289324119279627e-06	4.314720717957243e-05	3.021031247385508e-08	0.9999501705169678	8.560212449992832e-08
G000018945.part_1_149	14.0	0.8024452924728394	1.169860919247867e-08	4.2475628591644166e-13	3.5894039476791484e-12	8.688296393097317e-13	3.554988303733353e-09	4.75681849465559e-09	6.026181723767232e-12	1.1659980706651973e-12	3.574078695760957e-13	1.8257053854831007e-12	0.003052973188459873	0.19208568334579468	8.690709591974155e-07	0.0024152284022420645	0.8024452924728394
G000017265.part_1_246	7.0	0.9999964237213135	2.1545621236547875e-19	2.1222871067621565e-16	2.779558468749688e-17	1.570506598302059e-20	1.4703993578280006e-08	4.80916746425919e-08	1.9960461845121465e-14	0.9999964237213135	8.94355089830622e-16	1.0204380487266462e-06	3.4083599831369327e-10	2.533243332436541e-06	1.1403464801261005e-23	7.5323748974232e-12	6.584456143502219e-16
G000283915.part_1_131	10.0	0.9717897772789001	5.048211154656812e-11	7.307430355263378e-11	0.025033680722117424	4.365223503555171e-05	2.2017098214033304e-11	7.010967965470627e-05	0.0025339163839817047	4.918039735457569e-07	0.0002910686016548425	4.6979157559690066e-06	0.9717897772789001	6.897298590047285e-05	9.927440487444983e-07	1.8989803507452052e-08	0.0001626648154342547
G000017265.part_1_405	7.0	1.0	4.837829191374134e-29	6.54267094942298e-15	5.4598580861783304e-36	1.3043841691884981e-24	2.2163144930420486e-10	2.982863052051869e-16	4.263883312189381e-22	1.0	8.04031773279243e-23	1.6959792402924945e-13	3.2412412597632168e-12	9.538729806024548e-10	7.627800707359686e-37	3.030783941042781e-16	2.6160959474818455e-19
G000298475.part_1_14	11.0	0.751185953617096	3.334839349111718e-10	3.5436014123035875e-09	5.511243443834246e-07	8.985217618828756e-07	1.0708580475693452e-06	1.0524518074817024e-06	0.000287387432763353	3.182109651334031e-07	2.365046611885191e-06	1.1868814375759484e-08	0.08403605967760086	0.751185953617096	0.0011790432035923004	0.015993285924196243	0.14731188118457794
G000237805.part_1_45	5.0	0.693687915802002	1.0269286532249566e-09	0.0026331970002502203	8.856890915120985e-12	1.777188316509637e-07	3.6204764910507947e-06	0.693687915802002	1.894025387916276e-11	1.738340870360844e-05	9.092117830276664e-17	2.6264499908279504e-08	2.6494085432204884e-06	0.0028052646666765213	2.872604931702938e-12	9.10479300841871e-08	0.3008497655391693
G000008665.part_1_213	13.0	0.9999998807907104	1.3269078761105058e-13	6.070710827269348e-20	6.735039481244174e-19	1.5419592705814043e-19	5.326494800783621e-11	2.6328619866971062e-14	7.472812519530606e-17	1.2563790678936544e-14	1.1572340521653878e-18	7.134031600672775e-18	1.0622712487418084e-08	6.63416415136453e-08	1.3586562633955378e-14	0.9999998807907104	2.565251122632617e-08
G000318295.part_124_1	6.0	0.9999635219573975	6.870832570428365e-13	2.524453356859274e-13	1.1703717606519705e-16	2.400487864040457e-10	2.8543334362751693e-10	2.5714566032064567e-09	0.9999635219573975	1.2565199748737488e-11	3.507285839532415e-08	2.5325585738755763e-05	2.6897295057892734e-08	1.0935269528999925e-05	5.013635728801091e-08	8.121693964059651e-13	8.243981852729121e-08
G000017265.part_1_167	7.0	0.9999905824661255	5.111253953505376e-19	3.5454264849486827e-13	1.2345023599706814e-20	7.342887699752706e-23	1.5421354859768144e-08	3.6206985326581176e-11	8.117909999745399e-18	0.9999905824661255	3.9687413647343864e-14	9.351442713523284e-06	1.0559226236439567e-11	3.519126323681121e-08	3.226470376489093e-26	7.882697966588026e-12	1.2162016694032465e-14
G000153405.part_1_296	8.0	1.0	3.9540105697087025e-20	1.274829716591943e-16	4.9695165517393836e-12	1.1095646970660233e-11	7.334091683827503e-17	2.973109226259846e-13	3.692370110783912e-19	3.021455974305809e-09	1.0	7.39530658933063e-10	1.7049171796568174e-10	2.7523287417756262e-15	1.2435488401269132e-20	2.496270605587686e-13	5.492609710425981e-15
G000017265.part_1_46	7.0	0.9999973773956299	7.858487507879902e-26	1.3133998209013953e-06	1.1571816182044148e-32	8.492857535199461e-29	1.1547044778126292e-06	3.3335641105164404e-12	5.00941515261122e-25	0.9999973773956299	2.786388236130732e-22	6.413534703320067e-10	1.6230086719026815e-11	1.989373430433261e-07	5.11788750841923e-34	1.4046459828609414e-10	1.047040465397206e-14
G000017265.part_1_354	7.0	0.9999722242355347	4.763114019548003e-15	1.9416397656346618e-10	3.7599240288624285e-21	1.1230311410286804e-23	8.873497137074082e-08	1.2482669412006153e-11	4.414369797065935e-19	0.9999722242355347	1.6885069099199993e-17	5.7215711422031745e-06	2.3630094858617667e-07	2.1760886738775298e-05	4.5553889210168214e-24	2.4727108381694674e-12	2.8540280490492453e-14
G000018945.part_1_182	14.0	0.9934661984443665	8.709665053174831e-06	5.3709584944341835e-17	1.0879195459811194e-14	3.9214738769589863e-13	3.178248289548158e-11	3.399257397372797e-14	1.4570242536150768e-15	3.062147093508237e-14	1.2269148197407986e-10	1.1741375897261243e-15	0.0016650072066113353	0.00421568937599659	1.4437350159823836e-07	0.0006443057209253311	0.9934661984443665
G000153405.part_1_220	8.0	0.9999891519546509	2.879366743204826e-17	2.33489872927009e-16	4.2759851215379285e-11	2.719858369017343e-15	1.5211702069414107e-14	1.7325377074564174e-15	3.1021734660241496e-15	1.670409801590722e-06	0.9999891519546509	6.6158545450889505e-06	2.588205461506732e-06	4.010368859913571e-12	2.5039201834277456e-16	6.283983249213474e-17	2.6683316607699695e-14
G001606005.part_1_48	1.0	1.0	5.1495596330174254e-17	1.0	9.249951077283353e-20	4.129726281877258e-26	2.4711457768944456e-08	6.558713753443976e-15	7.913161937677451e-22	5.182692526673742e-30	1.4441489032312238e-21	1.5676725645616e-16	7.500829457750022e-17	2.5230961764322046e-09	4.496828762573608e-22	1.7643620939256088e-11	7.305196478320903e-16
G000017265.part_1_342	7.0	0.999995231628418	4.426006470525755e-18	5.023592999919835e-11	2.3050223772023033e-23	3.5950019659829884e-23	1.539396521366143e-08	2.269400917187525e-10	6.607735726620506e-22	0.999995231628418	3.654366008398502e-20	3.995706265413901e-06	2.4139154675140162e-08	6.755943218195171e-07	3.28357435341457e-26	1.454269538993247e-12	1.1119809229225702e-13
G001606005.part_1_175	1.0	0.9999935626983643	1.1059641311790382e-19	0.9999935626983643	3.469957787680654e-19	1.5947597268806002e-25	6.402852704923134e-06	3.654221683682983e-15	2.3953474367884268e-21	1.6842375963973097e-22	1.42099564128766e-20	6.658279084953208e-18	2.5759833642999773e-16	3.849316413378791e-17	3.0319095682264727e-21	2.6561624442958853e-16	4.966423901717489e-21
G000008665.part_1_159	13.0	0.999629020690918	4.945531966804931e-14	3.9388929401126815e-14	2.2106771274676973e-11	1.629027934768601e-08	6.600407442824974e-10	5.334718480298761e-06	3.4085050515386683e-07	6.665173621356324e-12	4.868819583614403e-11	4.398414683685903e-13	9.849080925050657e-06	0.00035522301914170384	1.0443799297599199e-10	0.999629020690918	1.3346472371722484e-07
G900089075.part_9_31	6.0	0.9999982118606567	8.733913592351428e-11	6.348995277846508e-16	1.6193468007491552e-12	3.323544550681845e-09	1.325213383474022e-09	5.689920534734938e-09	0.9999982118606567	7.542357427416208e-22	2.169209256663862e-11	5.015103887728856e-10	1.4120375875503743e-11	1.5984630863385973e-06	1.219525869178284e-10	3.5479957860573563e-10	9.497854591700161e-08
G001606005.part_1_17	1.0	0.9998575448989868	1.0194786909199088e-14	0.9998575448989868	9.157527302650417e-16	4.442259225393926e-19	0.00014073480269871652	1.5548356486760895e-06	2.630982007658587e-16	8.854008192777454e-22	6.864157204984873e-19	3.444368956717625e-10	1.0957905589858985e-12	1.3883986582641228e-07	2.775266021755997e-18	1.0301419717251292e-09	4.915638208979889e-13
G000018945.part_1_66	14.0	0.9999958276748657	7.427599621341846e-16	4.0730670731117915e-22	2.0697332784220084e-17	2.1155643903369992e-10	5.432159062845887e-12	8.82433418735373e-15	1.7216652719548e-17	6.173966490664635e-18	2.1614392195155164e-16	1.1769103137184603e-20	3.23033162885622e-07	7.731741220595723e-07	3.1473573747220485e-10	3.032060021723737e-06	0.9999958276748657
G000017265.part_1_198	7.0	0.9999951124191284	6.2154384314459e-18	2.6165967518241608e-14	2.3679031332329073e-27	5.318112202042306e-25	4.682510734710377e-06	1.2578891921133373e-11	8.524343397190436e-21	0.9999951124191284	3.388654835351799e-21	1.7847361366563064e-09	2.20975717724059e-08	1.2565561746669118e-07	2.2234381651394486e-27	2.5172624875942178e-15	1.6931694375197463e-18
G000018945.part_1_43	14.0	0.9256287813186646	5.978379458149163e-10	1.693806206404247e-10	1.054858647262999e-13	6.237984795376406e-09	1.6142523515810803e-12	5.154860360789826e-08	9.099776695568293e-19	1.5967877020628407e-09	0.002439579227939248	1.2871820276316726e-10	0.0005208946531638503	0.0006878088461235166	9.62359636424992e-10	0.07072286307811737	0.9256287813186646
G001606005.part_1_346	4.0	0.8130357265472412	1.6029256047489504e-11	0.18630172312259674	2.7467919838609564e-14	4.937025765487072e-16	0.8130357265472412	9.589227190076599e-09	9.89512105202062e-15	9.216268720413368e-11	2.5690517421739223e-11	9.621660268521737e-08	3.0149539043122786e-07	6.044119800208136e-07	1.2288947228156482e-16	0.0006615965394303203	1.1343216540756276e-13
G000153405.part_1_183	8.0	0.9990112781524658	4.972391942636989e-11	1.949869302478313e-12	2.017808128584875e-06	7.908061705474978e-11	6.044517331105226e-09	4.974838248017477e-06	3.644121989054838e-06	5.9989033616147935e-05	0.9990112781524658	0.000864625908434391	1.1728174285963178e-05	4.173392881057225e-05	1.4339109066785483e-10	6.721416201393993e-10	7.003455454457352e-11
G000008665.part_1_73	13.0	0.999998927116394	6.827526283052776e-13	3.4671710803034603e-16	7.871076024030393e-14	5.932562167215716e-12	1.443498012093647e-11	3.307302001709367e-11	8.467843613801929e-12	1.779960196967209e-16	9.971141750816925e-13	8.175164748446245e-15	8.88307261082133e-10	1.0127798759640427e-06	4.161997135820883e-11	0.999998927116394	4.146150436867835e-11
G000017265.part_1_343	7.0	1.0	3.673629868717429e-18	8.479665808500819e-14	1.10374854060582e-24	1.8801545647285565e-25	7.615835739827048e-11	4.790267071896892e-10	1.0731910668089979e-23	1.0	2.1342902855983283e-20	2.927037945354982e-09	3.9284547836970773e-11	8.632720233103797e-11	2.022795072422678e-28	2.322498908076116e-15	2.6077304238608645e-16
G000283915.part_1_89	10.0	0.9254537224769592	1.435263908590445e-12	9.45460953993317e-14	8.929483556130435e-06	1.5939154764055274e-05	1.4391998703899844e-09	0.001327286008745432	6.796302841394208e-06	1.6580767869811552e-09	7.220599229640356e-08	2.2971157704887446e-06	0.9254537224769592	5.142366532595588e-09	1.90767696039984e-06	7.597956118432503e-12	0.07318300008773804
G000153405.part_1_268	8.0	0.97529137134552	4.1230715131131135e-13	1.167383412159495e-10	5.8469164983615215e-16	4.297782041362552e-08	3.2879990397027825e-11	4.9703061111294744e-11	7.731512319253397e-09	5.6546398674584e-09	0.97529137134552	0.02431514859199524	0.00013916537864133716	0.00025415193522349	7.372821103635019e-12	1.2226794576797317e-10	6.539438146546672e-08
G000017265.part_2_43	7.0	1.0	3.997444014216272e-21	4.644374052009681e-10	1.1916483530462028e-25	4.8906477059876045e-25	5.153576472364564e-14	6.460131294482193e-16	8.606083725307146e-23	1.0	3.4352943188225248e-18	9.070866724414373e-09	4.3880017841502195e-08	2.4291475948789998e-12	3.137095209266672e-26	1.1636572130194386e-18	6.154136445238323e-13
G000153405.part_1_281	8.0	0.9997894167900085	1.0209333378696783e-12	3.579236684814191e-09	1.5949774834211894e-08	3.515881975748453e-14	2.442429125702056e-13	2.032642054672351e-09	5.648623929710439e-13	4.815535135094251e-07	0.9997894167900085	1.7777392713469453e-05	0.00019222541595809162	7.053088779684913e-09	1.712509994922229e-11	1.597453974655494e-10	1.3118594210936863e-07
G000318295.part_25_1	6.0	0.99991774559021	7.575220450917186e-09	7.11826361743384e-11	6.662246709171482e-13	4.989862034676662e-08	5.891090282261757e-08	5.248906376209561e-08	0.99991774559021	1.9047941392583145e-13	4.061290539980611e-11	8.132732318699709e-07	4.529237776296213e-05	2.8821343221352436e-05	3.604052126182644e-11	1.3453418934439298e-11	7.1441040745412465e-06
G001606005.part_1_228	1.0	0.9999985694885254	4.095138670442283e-13	0.9999985694885254	9.139694082737162e-16	1.2144884956365879e-18	1.4861325325910002e-06	9.107923443218979e-11	6.269843250631552e-21	2.2131064777430816e-19	3.509387678023467e-19	8.967500353396218e-12	5.028272855598162e-14	4.921454411534187e-13	5.854121969415797e-17	3.023547245906144e-10	3.0196691482391305e-17
G000017265.part_1_170	7.0	0.9971502423286438	6.645877149485588e-16	3.86631482385269e-09	2.5741423807889217e-19	1.0504377907920836e-20	0.0019247838063165545	2.713721025671134e-09	2.409925201968732e-17	0.9971502423286438	9.828308787207096e-15	0.0009239847422577441	9.00744296927769e-08	9.715391797726625e-07	8.747117918773241e-22	3.423678007763442e-10	1.1295568924651889e-09
G900089075.part_7_13	11.0	0.5583212971687317	0.00017793633742257953	3.180199376409676e-12	1.453062878908895e-07	2.544091604050891e-10	8.718348709635393e-08	6.52453172733658e-06	0.43315839767456055	3.931419263487196e-13	6.07593662882433e-12	9.06081641005585e-06	2.3092546541647607e-07	0.5583212971687317	0.008322857320308685	1.78548270923784e-06	1.6548486883039004e-06
G000298475.part_1_107	11.0	0.999971866607666	8.671626083867068e-09	5.688607362941411e-09	1.2088099618501325e-11	3.421290584171288e-09	3.9734342038855175e-08	1.0683288564905524e-07	3.969798356706633e-08	4.3550522832447314e-07	8.696919735484698e-07	7.758968081361672e-07	1.679273736954201e-05	0.999971866607666	3.9611660618277256e-09	1.24906557630311e-06	7.859339348215144e-06
G001606005.part_1_277	1.0	0.999932050704956	2.769369455979387e-11	0.999932050704956	6.8866677052641e-17	4.931167324973114e-18	6.796423258492723e-05	7.760768590270306e-12	6.293263719377952e-18	7.579415967041829e-23	1.0341168064480734e-20	5.603840213586932e-14	7.125401072123616e-13	5.749951556555111e-11	2.341917011336979e-14	1.2294876228224894e-09	9.529750035972007e-13
G900089075.part_8_16	6.0	0.9994779229164124	9.319306437660657e-11	1.3082221641226512e-15	0.00018096437270287424	1.962632495633443e-06	6.148587416987539e-09	2.6339803298469633e-06	0.9994779229164124	3.478072496676532e-09	4.0904221676463237e-10	4.081989191107027e-10	5.836154670646465e-08	0.00031755754025653005	5.165341931956391e-08	1.1221153073392998e-07	1.865707599790767e-05
