genome	top_class	top_p	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
G000008665.part_1_139	13.0	0.9999984502792358	4.2372373200143146e-17	2.9644621215406064e-17	9.874371285911732e-17	1.2471470525136225e-13	2.8021406809491944e-12	1.6680996861584418e-10	3.1838149738144805e-13	3.5027827806257544e-14	4.1915278570320324e-19	2.2768121214231465e-16	1.1292864213197085e-11	1.5184369885901106e-06	1.5511717539441554e-15	0.9999984502792358	3.395096356828553e-11
G000017265.part_1_7	7.0	0.999966025352478	3.0006079290757035e-17	3.659381825338315e-12	4.919170502406026e-22	9.484233183682806e-21	1.5834174860174244e-07	1.5639739503470196e-10	4.888080178388219e-15	0.999966025352478	4.069076821907984e-14	3.367956378497183e-05	1.3929782483046438e-07	1.5382576989964036e-08	8.374899399005216e-25	7.589863459944723e-11	3.0228305969437486e-11
G000153405.part_1_195	8.0	0.9999101161956787	3.5461027560537706e-13	4.2165660765066144e-17	1.3616731564525253e-07	3.3436178270562777e-09	9.139803138229121e-15	5.006038552440861e-12	9.255796129536975e-08	6.551326805492863e-05	0.9999101161956787	1.8403268242650483e-08	2.400267476332374e-05	3.800462522463022e-08	2.1314310993253427e-12	1.425083575451458e-12	1.1649737520280168e-15
G001606005.part_1_423	1.0	1.0	1.090927499857625e-23	1.0	7.308065012813534e-24	4.1755719194603085e-25	1.938308002991107e-08	2.1366522646223268e-13	1.2261672769219413e-27	3.451137481583923e-24	3.059168004765515e-19	5.036546412699613e-18	5.335685631279029e-19	2.067001307653899e-19	3.76068074210804e-23	1.0741707612911718e-14	2.7664309469923488e-17
G000018945.part_1_57	14.0	0.9999996423721313	1.8010182036595594e-15	2.758183618869822e-22	8.272982654294013e-15	1.186958703932239e-15	1.9455533646801915e-15	5.62753814139621e-16	4.537982310712667e-21	4.470836764593985e-19	3.2495974329113924e-16	2.4834251275810617e-20	6.670334506964082e-09	3.285773573225015e-07	3.4796428569463037e-14	5.496021859840994e-09	0.9999996423721313
G000008665.part_1_90	13.0	0.9999997615814209	2.230748788814574e-12	3.1712447015335525e-17	5.157787716890405e-13	4.0085681995982725e-10	4.3057262616441605e-11	3.1623287322091187e-10	8.112076566035853e-10	6.349120534876462e-11	1.7828416694343208e-12	4.780169451457442e-15	1.503847602002395e-09	2.8336108925941517e-07	5.432231487551009e-12	0.9999997615814209	4.096891359495203e-08
G000017265.part_1_105	7.0	0.9999983310699463	6.594210737954928e-23	1.3176142306132316e-13	4.0106002733203164e-26	4.572258711474973e-24	3.243206213570521e-13	5.476941677962088e-10	8.276636198563096e-17	0.9999983310699463	3.448418634608755e-21	8.979481221083052e-12	1.6643850468851806e-13	1.6998683349811472e-06	1.422793236043548e-32	2.2450808444683468e-17	8.603840559312125e-18
G000008665.part_1_110	13.0	1.0	2.3446967994310666e-18	2.6449600539741332e-23	1.1123966236643744e-17	6.547764582051294e-15	3.1142943042114513e-13	6.654940677306917e-14	1.5315634706108104e-14	1.6808610743773798e-15	4.940872886323998e-22	1.7322284859918455e-21	5.929790512781974e-12	1.524478598913248e-10	1.3525418793034218e-17	1.0	9.185911715526088e-14
G000318295.part_109_3	6.0	1.0	2.2065254354566854e-13	1.6134664082381687e-17	8.832701789266e-19	6.7739863299557095e-15	1.467266249905591e-13	9.742932948321546e-16	1.0	2.425842338643118e-19	3.3598523269118274e-11	2.8424229983614602e-11	5.477659992259021e-11	3.62961678490592e-08	5.656615194288674e-16	1.2909380012642048e-19	1.174995213973351e-12
G000318295.part_46_7	6.0	1.0	1.0988708857781471e-13	5.376491149533015e-14	8.56807905988962e-17	2.187696909478759e-13	7.408505910523958e-14	2.565468670834292e-10	1.0	6.193312342676842e-17	1.894530322552046e-12	7.293349084391831e-12	9.903654908964207e-15	1.1820603162959742e-08	5.775266468397225e-14	1.4638153402696881e-15	1.3735434230971455e-12
G001606005.part_1_384	1.0	0.9962587356567383	6.3086564984038244e-15	0.9962587356567383	3.812577351908371e-17	1.4988367115673052e-16	0.003741321386769414	4.881237558249096e-13	5.836264529654207e-16	3.394957644657898e-20	3.4281580248828767e-19	9.085887597848341e-11	2.4393470099762227e-13	3.208483131955653e-11	1.3914037137003215e-18	1.372020292517151e-11	1.4184159624836337e-15
G001606005.part_1_19	1.0	0.9979698061943054	5.889596788717507e-19	0.9979698061943054	3.6380884126664566e-22	2.0620689766796744e-21	0.002030176343396306	2.6615357460275588e-14	2.5877660858673484e-21	2.4852277039570667e-26	9.444386970940189e-26	1.7264671546723438e-16	3.494332473887119e-19	2.999520933282679e-13	9.187065519397255e-22	1.1471570221521787e-12	1.867535847159914e-20
G000318295.part_39_3	6.0	1.0	1.200918124540345e-15	3.026318465442532e-20	1.55187807085471e-20	4.013138779623837e-12	3.356706866674067e-15	1.890445909351595e-14	1.0	3.07017596118307e-22	5.817454128196118e-18	3.350312106735476e-14	4.871738456440136e-14	1.6404058666985577e-11	2.434180837446306e-15	1.2489875526544494e-20	2.145006584462414e-13
G000017265.part_1_344	7.0	1.0	2.605593370448708e-23	4.6297729018511487e-17	4.630460671846953e-25	4.191155738847483e-21	1.913717014717653e-12	4.980367043793711e-14	9.86100371634063e-18	1.0	5.324919633242732e-15	1.4676036427796468e-11	6.042853994969732e-10	5.571656417485693e-13	8.554917571372027e-32	8.214139004397714e-13	2.6076137980119395e-14
G900089075.part_9_25	6.0	0.9999970197677612	1.1521576776679383e-14	4.17764001153515e-19	1.905723503808042e-14	1.6766578403437649e-10	3.494223139999253e-13	2.285681192926159e-11	0.9999970197677612	6.451976352433604e-17	3.3022451960407206e-12	2.0452384230651433e-09	8.422254321911737e-13	3.008997964570881e-06	5.523170462651272e-11	5.0646981183608e-13	1.3755812461324624e-11
G000008665.part_1_231	13.0	0.93167644739151	8.474953716586242e-08	1.1127659530580855e-13	1.67627822733607e-09	3.300291817609491e-09	5.292565037962049e-05	1.632481129443253e-11	0.00013122418022248894	6.209062917150732e-07	2.5993291075110392e-08	4.2225284380137396e-10	0.0009599481709301472	0.06717780977487564	8.027235480767558e-07	0.93167644739151	4.175900514269415e-09
G000017265.part_1_224	7.0	0.9999984502792358	8.481398667790869e-21	5.668223594483546e-13	3.555567738707744e-26	1.6887439680161702e-26	3.7168282340793724e-10	1.658378642743763e-11	1.3335917639258287e-23	0.9999984502792358	1.0239020119316123e-22	6.768241291865706e-07	3.039255602743651e-07	5.182362770028703e-07	4.399891439652123e-28	5.155461374782089e-15	2.5587367147026957e-16
G000237805.part_1_62	14.0	0.9984132051467896	1.1788384881583625e-06	5.214430984779028e-06	5.77221186404131e-08	3.5781717588889705e-09	0.0002246999938506633	0.000611413037404418	4.064792952777245e-15	6.349328032229096e-05	2.523891252242949e-12	3.8559383597203123e-07	2.055682853097096e-05	0.0006481643067672849	2.766987172719837e-08	1.1693016858771443e-05	0.9984132051467896
G900089075.part_7_23	6.0	0.9446779489517212	1.5122579295583083e-13	5.2785315868546774e-20	2.5422952758008977e-15	2.191818393448841e-10	9.16878378776076e-12	1.1198011918775452e-12	0.9446779489517212	3.036949896206495e-14	2.961558109859652e-09	1.1905487706798112e-10	1.102733182545279e-11	0.055322010070085526	1.2051087905362579e-10	2.372436286052909e-13	1.3523745456822667e-09
G001606005.part_1_21	1.0	0.9994115829467773	7.008579372240475e-13	0.9994115829467773	6.68569019609199e-18	1.1713397563561015e-18	0.0005674766725860536	6.972141086691863e-09	1.8313264255583025e-17	3.5935688019045342e-12	9.466232311836974e-21	2.4899391576349572e-11	3.8328863638525945e-08	3.0458495530183427e-06	5.918408461389949e-17	1.7853253666544333e-05	3.669363668164574e-15
G000318295.part_116_26	6.0	0.9999991655349731	1.0742833463628045e-18	3.140190711291673e-22	1.0839173576569902e-15	4.199211744537191e-18	1.4280389226448357e-19	1.5640348227509388e-16	0.9999991655349731	6.897839691335854e-25	1.0625790095288782e-16	6.877541613471705e-14	9.343515409076728e-14	8.759163847571472e-07	1.7012347392978225e-20	4.8862703957106236e-23	1.4156315009117293e-12
G000018945.part_1_174	14.0	0.9999963045120239	5.611949955839873e-17	2.4801117199281613e-20	2.258610210567264e-17	1.7386271067235673e-17	3.512029548143354e-17	1.7280476321251366e-17	2.848667447757174e-24	4.1307470779860334e-20	3.2006297964861313e-18	3.326616434813164e-19	2.340480698137526e-09	3.7175873330852482e-06	1.2743538693640432e-15	1.154521545032594e-08	0.9999963045120239
G900089075.part_8_115	6.0	1.0	5.007743664187103e-10	6.999894834488319e-17	3.3333793146088874e-16	4.9718469341542004e-09	8.094484110765521e-11	7.535317313699108e-13	1.0	1.2394985482878235e-14	2.478045980219834e-12	3.471896598342128e-12	8.527265005220386e-11	4.479164594783924e-09	8.373337288293536e-13	3.890138401295082e-14	9.666980993472407e-09
G000018945.part_1_106	13.0	0.8799421191215515	1.5275341525011754e-07	7.052913808536232e-09	1.2657436210261608e-09	5.226134525138093e-10	0.0004563368274830282	2.4177576051442884e-05	4.017212777707169e-12	9.640883646966358e-10	5.293238070080974e-10	1.708038894321362e-06	0.0009805085137486458	0.06395795196294785	8.896108170119987e-07	0.8799421191215515	0.05463616922497749
G000008665.part_1_247	13.0	1.0	8.293323409368496e-17	2.770597033100184e-21	5.4202410788850575e-14	5.572831432432146e-11	8.384357097490636e-11	1.660046405893567e-11	8.508037482000963e-13	5.872539054433551e-14	7.290465516576966e-17	3.2726050304816606e-20	1.5558700994233732e-09	2.3798238935057725e-09	8.175512540174387e-14	1.0	3.901913080833763e-12
G001606005.part_1_296	4.0	0.7412163019180298	4.560449740214387e-16	0.25876814126968384	7.488103780334261e-18	1.815559218265074e-15	0.7412163019180298	1.437575883755926e-05	4.925356650309354e-11	6.4774377155043024e-21	8.750152735899092e-15	1.520168346758055e-08	8.840811416277461e-11	1.1663018995022867e-06	2.7966869477770245e-21	3.1293294622258827e-09	8.088953417437347e-16
G000017265.part_1_209	7.0	0.999997615814209	1.6144243958323697e-20	5.117619542588793e-17	3.6859435077447676e-24	2.1369011299425065e-24	3.7200692526440093e-10	1.2296915330618774e-13	2.8480024945596224e-18	0.999997615814209	3.4273577252710605e-28	1.0819531902350743e-11	4.5347109400850627e-10	2.336530087632127e-06	1.1026005355345765e-30	7.760350521912596e-13	2.0308328270982116e-16
G000283915.part_1_86	10.0	0.9999973773956299	2.3723116451547207e-15	2.2302451947460858e-17	2.5864505849571007e-12	9.96678406472995e-10	7.760113623737908e-13	2.6089239657522967e-09	3.765842845893097e-11	8.15431064893346e-08	2.5214617380697746e-06	1.8796812717436495e-10	0.9999973773956299	7.697925630267832e-11	1.816595311676661e-11	4.631228533264961e-14	2.2142091979371337e-11
G900089075.part_8_37	6.0	0.9945518374443054	4.598156522206409e-08	4.500887162972589e-11	1.855494450035862e-14	1.5948284044497996e-06	3.481778065861363e-08	1.8600196383111722e-10	0.9945518374443054	2.0843879955378952e-09	2.390402187302243e-08	4.907172979073948e-08	8.185148914208185e-08	0.005373653024435043	4.59098581373496e-09	3.093274614229813e-08	7.262814324349165e-05
G000017265.part_1_52	7.0	1.0	2.917108006365658e-19	2.6861005061792334e-15	1.1083347806935487e-24	3.3149568495005086e-22	2.9539096502162465e-08	1.024115306447193e-10	2.025579918896976e-23	1.0	4.05890700553007e-14	5.595784946521576e-11	2.2600241678105704e-09	7.875457386653361e-15	2.8363358261753395e-26	3.920995201699834e-13	3.6421494292726564e-11
G000017265.part_1_256	7.0	0.9998455047607422	2.9601559268968952e-25	1.0384747183248993e-17	1.9078288470289916e-37	2.44196662295189e-29	5.493948612017574e-12	2.607015792751178e-15	1.9461139983532052e-26	0.9998455047607422	1.0306217799179536e-16	2.333367657078589e-12	0.00015452448860742152	7.836613832120818e-16	2.5614086189264955e-34	1.4656115340185256e-19	2.2478109695897146e-20
G000018945.part_1_159	14.0	1.0	2.3069724004149732e-18	8.413722328597282e-22	6.273276885109078e-17	6.096712205509429e-17	6.507446554915818e-16	1.1909805189361984e-17	3.550766806555064e-20	4.63174557526865e-27	2.7275907094411375e-21	4.7824920530219405e-20	2.428145846281732e-13	4.4163819268305815e-08	1.0471558101087983e-15	8.209025820216098e-11	1.0
G000008665.part_1_218	13.0	1.0	6.452388247019625e-19	2.135309365650645e-19	2.538852219219207e-17	2.551796338491131e-16	6.690593174971116e-13	7.918448882704432e-14	6.397167349536204e-20	9.577230772762207e-14	1.292909973995137e-18	2.241263240505292e-18	1.3053691461095696e-10	1.9175026011453156e-08	2.2008194488294837e-15	1.0	1.7460520122507413e-16
G000318295.part_25_2	6.0	1.0	2.489375372505265e-10	4.841260432228737e-15	7.32572249390051e-12	3.093678064376368e-14	2.6557639767887942e-11	8.237595176298351e-13	1.0	1.2921644006527733e-12	1.371437546859866e-10	1.4085495270155235e-10	4.384260066103707e-09	1.3919118080352177e-09	5.685602655347566e-09	3.335121820200067e-16	1.685554273933576e-08
G000153405.part_1_334	8.0	0.9999897480010986	2.180117480938701e-19	4.2176621239054717e-16	1.3361473039097405e-09	3.462700503935323e-14	6.002380819621457e-15	2.2074503615537693e-14	3.104726084513995e-14	3.1478919471084055e-10	0.9999897480010986	1.0296952495991718e-05	1.0867593935870445e-08	1.1796384979945174e-09	1.3197905225290074e-12	6.19780294078627e-17	2.0879719597722245e-14
G001606005.part_1_157	1.0	1.0	4.4798315136501894e-20	1.0	6.835318816115402e-24	1.4051343285597049e-24	4.666344199932837e-09	1.8473195656553212e-14	1.490951149835547e-22	1.3415923912265802e-23	1.9722314268220903e-21	1.221263353007581e-16	1.0862262200816986e-09	1.5251312612280389e-16	3.75896134087902e-22	9.920472646487988e-13	3.90126128789559e-18
G000017265.part_1_193	7.0	1.0	4.558005251415279e-20	2.2269212521726027e-17	3.750406854336713e-24	2.4740520766805527e-22	1.9408926505912194e-13	1.630642439110451e-14	6.995696499968821e-19	1.0	3.610687398543364e-21	8.457690277297036e-12	3.1198251447539516e-12	6.128866132052574e-14	2.29464302563e-31	9.856242239741648e-15	1.5909086635382556e-16
G900089075.part_9_53	11.0	0.5818215608596802	1.589630755916005e-06	1.6915738143552517e-08	2.2646975406104275e-09	0.00459695141762495	3.602949800551869e-05	3.3609008823987097e-05	0.3810393512248993	1.0797995173561503e-06	0.002292762976139784	7.179846306826221e-06	0.000990339438430965	0.5818215608596802	0.0002634324773680419	0.00013985442637931556	0.028776202350854874
G001606005.part_1_312	1.0	1.0	1.6221570830556749e-23	1.0	1.0666962369256549e-25	1.0678840503669958e-27	3.5623741425034954e-16	6.759849212754054e-20	3.539875412586007e-30	3.105566041258702e-26	1.5292932186548128e-28	2.0575075060355088e-25	2.634054091402498e-24	4.299950992030947e-21	2.3114984229516383e-27	1.941694818585538e-18	6.433857714642824e-26
G000017265.part_1_403	7.0	0.9932685494422913	3.4288141038474676e-14	2.7491978962443375e-14	8.683205230364138e-18	7.574175231792854e-18	0.006717332638800144	2.0768490927025596e-08	9.142893961453652e-14	0.9932685494422913	3.5988275950520133e-17	1.2275854999188596e-08	1.2031297956127673e-05	2.064536602119915e-06	2.5484170637385225e-19	5.701585314987767e-10	5.468908746003587e-12
G000298475.part_1_22	11.0	0.9999781847000122	1.5708073730635874e-11	1.4427370409464402e-09	6.048241334849491e-13	1.0806332391422035e-11	9.812118229035605e-09	1.5428689948748797e-05	5.670560021542315e-09	3.757233413281824e-11	6.18279427655466e-10	2.3192537810245994e-06	2.989972699651844e-06	0.9999781847000122	8.666313777716539e-10	3.7123595575394575e-07	6.280953357418184e-07
G000008665.part_1_7	13.0	0.9999910593032837	2.4033578946425216e-12	2.5498576706572788e-14	2.1432522098220608e-13	6.42837449937872e-11	5.3003275379825965e-11	1.3767763318295323e-10	1.1993382632510818e-12	3.488709158800535e-13	1.3393545170506393e-13	4.1066719557553925e-15	8.098411854007281e-06	8.701482556716655e-07	2.3297633267027607e-10	0.9999910593032837	2.5888122201500607e-10
G001606005.part_1_108	1.0	0.9984293580055237	7.123348563061653e-17	0.9984293580055237	2.5783598128408116e-18	1.4400841263920283e-20	0.0015705807600170374	4.4154992162592777e-11	5.864654502322259e-23	2.7893083763486546e-25	4.415520727077515e-24	5.229002892845076e-15	8.095408973165727e-15	1.0120560639537146e-11	1.3573266124989158e-19	3.8859134009541774e-13	1.3965412704463424e-17
G000008665.part_1_182	13.0	1.0	2.3947940595088653e-14	4.403890969668537e-19	5.648800893488141e-19	4.1019652952112295e-12	4.470652736898728e-10	7.830858357593673e-13	7.556907031559812e-13	2.311865808663968e-22	3.4528010604741727e-14	4.736146674264243e-18	6.659343909642956e-11	2.5822215476978272e-08	3.5602429546686444e-15	1.0	2.6318330847985294e-10
G000318295.part_99_8	6.0	1.0	8.020051121160349e-20	3.962509769723328e-21	3.504044662780323e-22	4.724021033664828e-18	1.4729490396421772e-18	2.8805863382999744e-17	1.0	1.0726804876321463e-21	1.957968683019562e-11	3.3406022631292387e-13	7.294256412532403e-15	5.356473486983759e-09	2.2771845512221424e-17	1.0413586835305654e-17	1.4396710684488542e-14
G000153405.part_1_175	8.0	0.9999996423721313	4.451066306428708e-25	1.5075151790690122e-20	5.794973013508152e-18	4.464988791533691e-20	4.4135660877032634e-17	1.4664705871360044e-22	4.73672702418201e-17	7.348554542652153e-10	0.9999996423721313	3.48782833725636e-07	3.668517573052199e-11	2.9164464575038304e-15	7.947649674276266e-22	1.407578868687278e-19	6.372087827899661e-18
G000153405.part_1_319	8.0	0.9378857016563416	3.049517448501985e-21	6.390372572622085e-17	5.636976441181218e-10	8.329758002199048e-16	3.4908125110151567e-13	8.550477085264921e-14	3.4426794748299017e-11	7.62247367447344e-08	0.9378857016563416	0.062113456428050995	7.655508511561493e-07	8.163737241773106e-09	1.7395765777178802e-16	2.262177675113083e-19	3.8318557216143745e-08
G001606005.part_1_121	1.0	0.9999037981033325	6.0361752488719e-13	0.9999037981033325	1.910271261090414e-19	4.788625791134477e-20	9.621372009860352e-05	1.9726195232393912e-13	8.529073358104682e-18	1.8315979062353424e-18	2.3533940720438947e-21	5.0402255286075004e-11	1.6188649813037026e-12	8.236759052593357e-10	1.674851413802628e-22	1.1824813047137117e-13	1.6581364774217474e-17
G000153405.part_1_107	8.0	0.9451305270195007	1.2481328904440092e-12	5.082505231257528e-05	0.01986471191048622	1.3830930845060152e-10	3.813676812569611e-05	8.734984402458679e-10	5.724416940466881e-09	1.225836001594871e-07	0.9451305270195007	0.03426842764019966	0.00023921219690237194	0.00038314450648613274	2.5812993964535735e-09	2.2725556846125983e-05	1.9758685994020198e-06
G000018945.part_1_21	14.0	0.7939927577972412	2.6170662859037463e-10	1.3496365483534056e-11	2.9738225770792326e-10	9.773383491396004e-12	4.3078665079576695e-09	1.0860527588363311e-08	1.094838873423945e-14	1.4970412409720524e-10	1.4800462244668466e-10	4.704188969785472e-13	0.021902477368712425	0.0006878678686916828	1.0429104690956592e-07	0.18341679871082306	0.7939927577972412
G001606005.part_1_364	1.0	0.9979780316352844	7.2296756824882e-17	0.9979780316352844	5.489958951423231e-19	5.376780191585332e-17	0.002021969296038151	5.561154314825956e-10	5.448883209475864e-17	6.737403666832427e-19	5.635158410440457e-18	6.24925597381143e-11	2.3659496237171673e-11	1.708825614343823e-08	2.795019731712835e-16	6.7893091149073825e-09	1.205908207390857e-15
G000153405.part_1_346	8.0	0.9999991655349731	5.771240118280884e-24	5.286488676606525e-21	8.39683318264796e-20	3.492821128474073e-22	2.446399689720227e-18	3.771225288055948e-23	4.5216723123611675e-20	3.256536115057063e-15	0.9999991655349731	8.690096251484647e-07	6.169811704722847e-14	8.290765369867788e-16	2.2372011968356303e-22	3.63332192168293e-27	1.244415013387307e-16
G000017265.part_1_241	7.0	0.9999994039535522	9.513973012617697e-23	1.4930328084972189e-09	1.4123467457654822e-23	4.455247762264445e-24	4.1502153276529175e-12	5.578340220302458e-11	3.8621636333533394e-21	0.9999994039535522	2.4933751579938025e-26	2.3612534150174724e-10	4.246121676487746e-09	6.376835131050029e-07	4.0355285301017525e-31	1.5082596629967249e-13	6.502511846844233e-15
G000237805.part_1_178	14.0	0.9842849373817444	1.2954393113773222e-08	8.109946793410927e-05	1.3261193316793651e-06	7.620028918609023e-05	3.175088858498043e-09	0.0018529416993260384	8.176565327588925e-12	0.011437147855758667	6.046070866183584e-10	1.9834589526368518e-09	0.0015949030639603734	8.668683585710824e-05	1.6475443231911413e-09	0.000584601832088083	0.9842849373817444
G000237805.part_1_127	14.0	0.9782690405845642	6.3155023433125734e-09	0.003396029816940427	2.4824268862744248e-08	5.68558391478291e-08	3.5567669698366444e-08	0.018233388662338257	1.323461566032913e-11	6.492186562651048e-12	3.657888662106368e-12	2.9879029028734294e-08	7.708586781518534e-05	2.0888299332000315e-05	1.8545280511261808e-07	3.268866521466407e-06	0.9782690405845642
G000318295.part_47_2	6.0	0.9999985694885254	5.043187395470383e-11	4.749195680037838e-16	1.5064114099391367e-20	9.086125081492202e-12	2.033293533543201e-09	6.033858173304027e-14	0.9999985694885254	1.3350648234578984e-20	4.998000236876472e-14	4.1708973080867295e-11	1.2289852469038465e-10	1.4778080412725103e-06	3.479488919211349e-11	1.0736780528136658e-16	2.040720023521736e-11
G900089075.part_8_20	6.0	0.9988669157028198	4.2199710151180625e-05	2.441330991531654e-12	8.574909581221882e-14	4.227412773616379e-06	1.0251326010290995e-08	5.375673322281782e-13	0.9988669157028198	3.20521074959057e-11	3.3294880741330246e-10	7.778589994344998e-10	2.4172605250782908e-08	0.0010262009454891086	6.0425296396715567e-05	5.079887248696235e-13	2.3242444413540397e-08
