sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size (seq)	Filtered
marmgCAMI2_short_read_pooled_gold_standard_assembly	203692	Spirochaetia	class	1.0	1.0	6342719	6342719	6342719	1.0	1.0	14	14	14	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183924	Thermoprotei	class	0.8370155664650998	1.0	9861905	8254568	8254568	0.968421052631579	1.0	95	92	92	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	187857	Aquificae	class	1.0	1.0	1983735	1983735	1983735	1.0	1.0	11	11	11	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1760	Actinobacteria	class	0.9994826585172577	0.9996529780101988	61557020	61525174	61546532	0.9980506822612085	0.9980506822612085	1026	1024	1026	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28221	Deltaproteobacteria	class	1.0	0.999609478555589	63211269	63211269	63235964	1.0	0.993127147766323	289	289	291	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1236	Gammaproteobacteria	class	0.9947261652938684	0.998384146839144	601815790	598641913	599610796	0.9990932903485795	0.9943848390654768	9926	9917	9973	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	768503	Cytophagia	class	0.7937718632080457	0.996919199417912	19396170	15396134	15443713	0.9962121212121212	0.9850187265917603	264	263	267	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	186801	Clostridia	class	0.897495918567456	0.9960214889460309	20386837	18297103	18370189	0.9890510948905109	0.9818840579710145	274	271	276	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183980	Archaeoglobi	class	1.0	0.9959737517471801	4169177	4169177	4186031	1.0	0.9871794871794872	77	77	78	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183968	Thermococci	class	1.0	0.9944545007109695	12603957	12603957	12674242	1.0	0.9818181818181818	270	270	275	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1553900	Oligoflexia	class	1.0	0.9943852004315082	6089255	6089255	6123638	1.0	0.9849624060150376	131	131	133	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28216	Betaproteobacteria	class	0.9971597307782584	0.9942484810437601	20245616	20188113	20304897	0.981549815498155	0.9743589743589743	271	266	273	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	224756	Methanomicrobia	class	1.0	0.9936767539913361	13211788	13211788	13295861	1.0	0.9754601226993865	159	159	163	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	91061	Bacilli	class	0.9975625020082126	0.9931767814814704	36537466	36448406	36698810	0.9916926272066459	0.9845360824742269	963	955	970	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183939	Methanococci	class	1.0	0.980158882662396	3188054	3188054	3252589	1.0	0.9387755102040817	92	92	98	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	68337	Deferribacteres	class	1.0	0.979279305517128	1882970	1882970	1922812	1.0	0.9662921348314607	86	86	89	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	28211	Alphaproteobacteria	class	1.0	0.9789734490414664	149865985	149865985	153084831	1.0	0.9941923774954627	2739	2739	2755	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	29547	Epsilonproteobacteria	class	0.8568263117419883	0.974560310881373	7583656	6497876	6667495	0.9912280701754386	0.9576271186440678	228	226	236	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	117743	Flavobacteriia	class	0.9997464015224632	0.9655929267567316	126562274	126530178	131038841	0.9983050847457627	0.9800332778702163	1770	1767	1803	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1962850	Calditrichae	class		0.0	0	0	4978230		0.0	0	0	11	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	203490	Fusobacteriia	class		0.0	0	0	3132217		0.0	0	0	3	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1051663	Nanohaloarchaea	class		0.0	0	0	1118416		0.0	0	0	3	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	183967	Thermoplasmata	class		0.0	0	0	1584791		0.0	0	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	183988	Methanopyri	class	0.0		10665	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	31969	Mollicutes	class	0.0		114960	0	0	0.0		9	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1970189	Marinilabiliales	order	1.0	1.0	5132065	5132065	5132065	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	84993	Acidimicrobiales	order	1.0	1.0	4830178	4830178	4830178	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	69541	Desulfuromonadales	order	1.0	1.0	6842113	6842113	6842113	1.0	1.0	2	2	2	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135614	Xanthomonadales	order	0.9913648469061596	1.0	3015928	2989885	2989885	0.75	1.0	8	6	6	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	649776	Synergistales	order	1.0	1.0	1999613	1999613	1999613	1.0	1.0	2	2	2	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1118	Chroococcales	order	0.9915702460040398	1.0	1456033	1443759	1443759	0.5	1.0	2	1	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1643947	Petrotogales	order	0.984289088153758	1.0	2060797	2028420	2028420	0.9577464788732394	1.0	71	68	68	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	91347	Enterobacterales	order	0.9915626594247762	1.0	16081252	15945569	15945569	0.9790697674418605	1.0	430	421	421	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2419	Thermotogales	order	1.0	1.0	5390996	5390996	5390996	1.0	1.0	59	59	59	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135624	Aeromonadales	order	0.9988817618161011	1.0	10787505	10775442	10775442	0.9956521739130435	1.0	230	229	229	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	191411	Chlorobiales	order	1.0	1.0	6029797	6029797	6029797	1.0	1.0	2	2	2	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	255473	Parvularculales	order	1.0	1.0	2902377	2902377	2902377	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1191478	Magnetococcales	order	1.0	1.0	4719539	4719539	4719539	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	666506	Phycisphaerales	order	1.0	1.0	123116	123116	123116	1.0	1.0	10	10	10	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	32069	Aquificales	order	1.0	1.0	1983735	1983735	1983735	1.0	1.0	11	11	11	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	136	Spirochaetales	order	1.0	1.0	6342719	6342719	6342719	1.0	1.0	14	14	14	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213481	Bdellovibrionales	order	1.0	1.0	3830131	3830131	3830131	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213115	Desulfovibrionales	order	0.9975124621261521	1.0	19744825	19695709	19695709	0.7692307692307693	1.0	13	10	10	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1936988	Saprospirales	order	1.0	1.0	4399929	4399929	4399929	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135618	Methylococcales	order	0.9916873085254115	1.0	5094018	5051673	5051673	0.5	1.0	2	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85011	Streptomycetales	order	0.999334682879571	1.0	15404684	15394435	15394435	0.967741935483871	1.0	31	30	30	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	68933	Thermales	order	1.0	1.0	2269117	2269117	2269117	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213118	Desulfobacterales	order	1.0	0.9993624903018854	22979501	22979501	22994160	1.0	0.8888888888888888	8	8	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	29	Myxococcales	order	1.0	0.9992676581157214	13693946	13693946	13703982	1.0	0.9962962962962963	269	269	270	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	186802	Clostridiales	order	0.8741682965443285	0.9979993632971381	19748926	17263885	17298493	0.868421052631579	0.99	228	198	200	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	114380	Desulfurococcales	order	1.0	0.9978138915432295	6019906	6019906	6033095	1.0	0.9878048780487805	81	81	82	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	31932	Nitrosopumilales	order	1.0	0.9977661320595012	4609023	4609023	4619342	1.0	0.9907407407407407	107	107	108	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1890424	Synechococcales	order	0.9952338975446734	0.9975940338917546	28218445	28083953	28151685	0.9906542056074766	0.9883449883449883	428	424	429	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85007	Corynebacteriales	order	0.9985636439283072	0.9973372363832851	8491627	8479430	8502069	0.96875	0.9393939393939394	32	31	33	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	768507	Cytophagales	order	0.7937718632080457	0.996919199417912	19396170	15396134	15443713	0.9962121212121212	0.9850187265917603	264	263	267	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135619	Oceanospirillales	order	0.9962134029375039	0.9967157558830543	60899799	60669196	60869105	0.9709302325581395	0.9653179190751445	344	334	346	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1100069	Bacteroidetes Order II. Incertae sedis	order	1.0	0.9963510506997387	3468027	3468027	3480728	1.0	0.9	9	9	10	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2231	Archaeoglobales	order	1.0	0.9959737517471801	4169177	4169177	4186031	1.0	0.9871794871794872	77	77	78	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	80840	Burkholderiales	order	0.9980448777139833	0.9951136385497579	17414256	17380209	17465552	0.9883720930232558	0.9807692307692307	258	255	260	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	72274	Pseudomonadales	order	0.9956195509247022	0.9947404485547199	36080319	35922271	36112205	0.9868421052631579	0.9771986970684039	608	600	614	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2258	Thermococcales	order	1.0	0.9944545007109695	12603957	12603957	12674242	1.0	0.9818181818181818	270	270	275	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85008	Micromonosporales	order	1.0	0.9944197144707322	17682836	17682836	17782065	1.0	0.9411764705882353	128	128	136	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	94695	Methanosarcinales	order	1.0	0.9941950408846746	10874224	10874224	10937717	1.0	0.975	117	117	120	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1385	Bacillales	order	0.9965220249528334	0.9938682429925384	29096816	28995618	29174509	0.9863842662632375	0.9834087481146304	661	652	663	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2235	Halobacteriales	order	0.8601110236523865	0.9934231209246157	3633460	3125179	3145869	0.4666666666666667	0.875	15	7	8	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135622	Alteromonadales	order	0.9786286441447662	0.9925714808976926	225774819	220949705	222603318	0.9800498753117207	0.9693446088794926	2807	2751	2838	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	204457	Sphingomonadales	order	0.9992018092714882	0.9921842243033693	20423690	20407388	20568144	0.9970326409495549	0.9710982658959537	337	336	346	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2191	Methanomicrobiales	order	1.0	0.9912727975899691	2337564	2337564	2358144	1.0	0.9767441860465116	42	42	43	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	32003	Nitrosomonadales	order	1.0	0.9889266714682435	2807904	2807904	2839345	1.0	0.8461538461538461	11	11	13	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	72273	Thiotrichales	order	0.9897082431969287	0.9853173725457901	20007177	19801268	20096335	0.9710467706013363	0.9624724061810155	449	436	453	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2024979	Bacteriovoracales	order	1.0	0.9850085480445449	2259124	2259124	2293507	1.0	0.9838709677419355	122	122	124	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	186826	Lactobacillales	order	0.995589008424481	0.9803016918116381	7408765	7376085	7524301	0.9933110367892977	0.9674267100977199	299	297	307	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2182	Methanococcales	order	1.0	0.980158882662396	3188054	3188054	3252589	1.0	0.9387755102040817	92	92	98	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135623	Vibrionales	order	0.9986629855666939	0.9798149854939895	176689940	176453703	180088798	0.9980861244019139	0.9473206176203451	4180	4172	4404	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	191393	Deferribacterales	order	1.0	0.979279305517128	1882970	1882970	1922812	1.0	0.9662921348314607	86	86	89	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	2037	Actinomycetales	order	1.0	0.9776820934960198	468429	468429	479122	1.0	0.9714285714285714	34	34	35	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	204455	Rhodobacterales	order	0.9983756303522002	0.977133561671517	83790657	83654550	85612196	0.9935559461042766	0.939612188365651	1707	1696	1805	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1706369	Cellvibrionales	order	0.996247794921063	0.9769881424137999	10991670	10950427	11208352	0.9919786096256684	0.9512820512820512	374	371	390	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	54526	Pelagibacterales	order	1.0	0.9743581944275459	1601650	1601650	1643800	1.0	0.9032258064516129	28	28	31	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	85006	Micrococcales	order	0.9950176279180215	0.9729455201093072	8746637	8703058	8945062	0.9892086330935251	0.9450171821305842	278	275	291	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1150	Oscillatoriales	order	0.7611836862309084	0.9712675010063483	10663434	8116832	8356948	0.88	0.9565217391304348	325	286	299	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	200644	Flavobacteriales	order	0.9998255161512842	0.9653163293774859	126516008	126493933	131038841	0.9988674971687429	0.978369384359401	1766	1764	1803	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	356	Rhizobiales	order	0.9678684456918447	0.954827489068691	22976853	22238571	23290669	0.9538461538461539	0.8697394789579158	455	434	499	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213849	Campylobacterales	order	1.0	0.9448264282692539	3443898	3443898	3645006	1.0	0.945	189	189	200	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1644055	Haloferacales	order	1.0	0.9171448071028562	6454413	6454413	7037507	1.0	0.8983050847457628	106	106	118	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	204458	Caulobacterales	order	1.0	0.8620076807558132	666419	666419	773101	1.0	0.8703703703703703	47	47	54	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	68295	Thermoanaerobacterales	order	1.0	0.8498258834594885	910755	910755	1071696	1.0	0.8552631578947368	65	65	76	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	135613	Chromatiales	order	0.9994027811366621	0.832967294218741	20459836	20447617	24547923	0.8888888888888888	0.8	9	8	10	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	204441	Rhodospirillales	order	0.9840042457998581	0.7767310582942695	10715531	10544128	13575005	0.3333333333333333	0.7	21	7	10	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85010	Pseudonocardiales	order	1.0	0.7257953727926595	3836677	3836677	5286169	1.0	0.7093023255813954	183	183	258	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1161	Nostocales	order	0.12794217617904932	0.6761445635152148	172109	22020	32567	0.2222222222222222	0.6666666666666666	9	2	3	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1955042	Gloeoemargaritales	order		0.0	0	0	2915693		0.0	0	0	54	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	205948	Cenarchaeales	order		0.0	0	0	940174		0.0	0	0	61	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1962852	Calditrichales	order		0.0	0	0	4978230		0.0	0	0	11	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	2266	Thermoproteales	order		0.0	0	0	2221473		0.0	0	0	10	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	203491	Fusobacteriales	order		0.0	0	0	3132217		0.0	0	0	3	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1890940	Nanoarchaeales	order		0.0	0	0	490866		0.0	0	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	2301	Thermoplasmatales	order		0.0	0	0	1584791		0.0	0	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	68985	Methanopyrales	order	0.0		10665	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	2085	Mycoplasmatales	order	0.0		79619	0	0	0.0		6	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	85009	Propionibacteriales	order	0.0		11974	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	539000	Clostridiales Family XVII. Incertae Sedis	family	0.9876216830557889	1.0	2509388	2478326	2478326	0.9894736842105263	1.0	95	94	94	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	543	Enterobacteriaceae	family	0.9946022565529773	1.0	4935581	4908940	4908940	0.9649122807017544	1.0	57	55	55	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1890426	Synechococcaceae	family	0.973801618314899	1.0	13054814	12712799	12712799	0.8292682926829268	1.0	82	68	68	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	72276	Ectothiorhodospiraceae	family	0.9764045754786453	1.0	3754711	3666117	3666117	0.6666666666666666	1.0	3	2	2	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	194924	Desulfovibrionaceae	family	0.9975124621261521	1.0	19744825	19695709	19695709	0.7692307692307693	1.0	13	10	10	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135620	Oceanospirillaceae	family	1.0	1.0	34766795	34766795	34766795	1.0	1.0	108	108	108	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	84642	Aeromonadaceae	family	1.0	1.0	10775442	10775442	10775442	1.0	1.0	229	229	229	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213119	Desulfobacteraceae	family	1.0	1.0	15311050	15311050	15311050	1.0	1.0	4	4	4	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	188786	Thermaceae	family	1.0	1.0	2269117	2269117	2269117	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2062	Streptomycetaceae	family	0.999334682879571	1.0	15404684	15394435	15394435	0.967741935483871	1.0	31	30	30	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	34064	Francisellaceae	family	0.9416029422616112	1.0	2574890	2424524	2424524	0.9172413793103448	1.0	145	133	133	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	89374	Saprospiraceae	family	1.0	1.0	4399929	4399929	4399929	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213421	Desulfuromonadaceae	family	1.0	1.0	6842113	6842113	6842113	1.0	1.0	2	2	2	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	649777	Synergistaceae	family	1.0	1.0	1999613	1999613	1999613	1.0	1.0	2	2	2	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1191479	Magnetococcaceae	family	1.0	1.0	4719539	4719539	4719539	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	188709	Thermotogaceae	family	1.0	1.0	3624396	3624396	3624396	1.0	1.0	57	57	57	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	506	Alcaligenaceae	family	1.0	1.0	3916341	3916341	3916341	1.0	1.0	28	28	28	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	200667	Flammeovirgaceae	family	1.0	1.0	11839155	11839155	11839155	1.0	1.0	5	5	5	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	666507	Phycisphaeraceae	family	1.0	1.0	123116	123116	123116	1.0	1.0	10	10	10	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	255474	Parvularculaceae	family	1.0	1.0	2902377	2902377	2902377	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	224464	Kofleriaceae	family	1.0	1.0	9446022	9446022	9446022	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	80864	Comamonadaceae	family	0.9989886761149604	1.0	9923626	9913590	9913590	0.8	1.0	5	4	4	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213483	Bdellovibrionaceae	family	1.0	1.0	3830131	3830131	3830131	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	224027	Hydrogenothermaceae	family	1.0	1.0	1983735	1983735	1983735	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	137	Spirochaetaceae	family	1.0	1.0	6342719	6342719	6342719	1.0	1.0	14	14	14	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	32033	Xanthomonadaceae	family	0.9913648469061596	1.0	3015928	2989885	2989885	0.75	1.0	8	6	6	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2307	Pyrodictiaceae	family	1.0	1.0	1667163	1667163	1667163	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1471398	Prolixibacteraceae	family	1.0	1.0	5132065	5132065	5132065	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1892249	Cyanothecaceae	family	1.0	1.0	10554	10554	10554	1.0	1.0	1	1	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	267892	Ferrimonadaceae	family	1.0	1.0	4279149	4279149	4279149	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	403	Methylococcaceae	family	0.9916873085254115	1.0	5094018	5051673	5051673	0.5	1.0	2	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	224379	Hahellaceae	family	1.0	1.0	7215228	7215228	7215228	1.0	1.0	1	1	1	False
