sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size (seq)	Filtered
marmgCAMI2_short_read_pooled_gold_standard_assembly	666505	Phycisphaerae	class	1.0	1.0	123116	123116	123116	1.0	1.0	10	10	10	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1962850	Calditrichae	class	1.0	1.0	4978230	4978230	4978230	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1051663	Nanohaloarchaea	class	1.0	1.0	1118416	1118416	1118416	1.0	1.0	3	3	3	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	200643	Bacteroidia	class	1.0	1.0	5132065	5132065	5132065	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183980	Archaeoglobi	class	1.0	1.0	4186031	4186031	4186031	1.0	1.0	78	78	78	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1937959	Saprospiria	class	1.0	1.0	4399929	4399929	4399929	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	203692	Spirochaetia	class	1.0	1.0	6342719	6342719	6342719	1.0	1.0	14	14	14	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	187857	Aquificae	class	1.0	1.0	1983735	1983735	1983735	1.0	1.0	11	11	11	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	183967	Thermoplasmata	class	1.0	1.0	1584791	1584791	1584791	1.0	1.0	1	1	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	183924	Thermoprotei	class	1.0	1.0	8254568	8254568	8254568	1.0	1.0	92	92	92	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183963	Halobacteria	class	1.0	1.0	10183376	10183376	10183376	1.0	1.0	126	126	126	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28221	Deltaproteobacteria	class	1.0	0.9995457806257212	63207241	63207241	63235964	1.0	0.993127147766323	289	289	291	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	768503	Cytophagia	class	0.9982518094791479	0.9984901946831051	15447401	15420396	15443713	0.9925093632958801	0.9925093632958801	267	265	267	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	188708	Thermotogae	class	1.0	0.9982745272673752	7406614	7406614	7419416	1.0	0.9921259842519685	126	126	127	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183939	Methanococci	class	1.0	0.9967146171864936	3241903	3241903	3252589	1.0	0.9897959183673469	97	97	98	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1553900	Oligoflexia	class	1.0	0.9965771980642879	6102678	6102678	6123638	1.0	0.9924812030075187	132	132	133	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	29547	Epsilonproteobacteria	class	1.0	0.9960994346452453	6641488	6641488	6667495	1.0	0.9915254237288136	234	234	236	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183968	Thermococci	class	1.0	0.9915291975646354	12566881	12566881	12674242	1.0	0.9854545454545455	271	271	275	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	68337	Deferribacteres	class	1.0	0.9805316380384562	1885378	1885378	1922812	1.0	0.9775280898876404	87	87	89	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	28211	Alphaproteobacteria	class	1.0	0.9697461729568752	148453429	148453429	153084831	1.0	0.973502722323049	2682	2682	2755	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	186801	Clostridia	class	1.0	0.9573964100206046	17587553	17587553	18370189	1.0	0.927536231884058	256	256	276	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1760	Actinobacteria	class	1.0	0.9415156974238613	57947026	57947026	61546532	1.0	0.8703703703703703	893	893	1026	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	117743	Flavobacteriia	class	1.0	0.941395666037675	123359397	123359397	131038841	1.0	0.9434276206322796	1701	1701	1803	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1236	Gammaproteobacteria	class	0.9999186883327631	0.908482760207006	544780368	544736071	599610796	0.9997875730217738	0.9438483906547679	9415	9413	9973	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	91061	Bacilli	class	0.9971941843138284	0.8737570509779472	32156068	32065844	36698810	0.9974651457541192	0.811340206185567	789	787	970	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28216	Betaproteobacteria	class	0.9994176478795546	0.8523017871009146	17315984	17305900	20304897	0.9961089494163424	0.9377289377289377	257	256	273	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	119088	Enoplea	class	0.0		289728	0	0	0.0		7	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	147550	Sordariomycetes	class	0.0		1186104	0	0	0.0		40	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	6854	Arachnida	class	0.0		300019	0	0	0.0		9	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	50557	Insecta	class	0.0		131224	0	0	0.0		6	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	147541	Dothideomycetes	class	0.0		47126	0	0	0.0		4	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	127916	Ichthyosporea	class	0.0		50392	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	6101	Anthozoa	class	0.0		295029	0	0	0.0		3	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	2212703	Mucoromycetes	class	0.0		11645	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	2301	Thermoplasmatales	order	1.0	1.0	1584791	1584791	1584791	1.0	1.0	1	1	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	204441	Rhodospirillales	order	1.0	1.0	13575005	13575005	13575005	1.0	1.0	10	10	10	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	32069	Aquificales	order	1.0	1.0	1983735	1983735	1983735	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	68933	Thermales	order	1.0	1.0	2269117	2269117	2269117	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2266	Thermoproteales	order	1.0	1.0	2221473	2221473	2221473	1.0	1.0	10	10	10	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	94695	Methanosarcinales	order	1.0	1.0	10937717	10937717	10937717	1.0	1.0	120	120	120	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	136	Spirochaetales	order	1.0	1.0	6342719	6342719	6342719	1.0	1.0	14	14	14	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2191	Methanomicrobiales	order	1.0	1.0	2358144	2358144	2358144	1.0	1.0	43	43	43	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1936988	Saprospirales	order	1.0	1.0	4399929	4399929	4399929	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2231	Archaeoglobales	order	1.0	1.0	4186031	4186031	4186031	1.0	1.0	78	78	78	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1970189	Marinilabiliales	order	1.0	1.0	5132065	5132065	5132065	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2037	Actinomycetales	order	1.0	1.0	479122	479122	479122	1.0	1.0	35	35	35	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	114380	Desulfurococcales	order	1.0	1.0	6033095	6033095	6033095	1.0	1.0	82	82	82	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213118	Desulfobacterales	order	1.0	1.0	22994160	22994160	22994160	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1962852	Calditrichales	order	1.0	1.0	4978230	4978230	4978230	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1643947	Petrotogales	order	1.0	1.0	2028420	2028420	2028420	1.0	1.0	68	68	68	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213115	Desulfovibrionales	order	1.0	1.0	19695709	19695709	19695709	1.0	1.0	10	10	10	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	255473	Parvularculales	order	1.0	1.0	2902377	2902377	2902377	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213481	Bdellovibrionales	order	1.0	1.0	3830131	3830131	3830131	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135613	Chromatiales	order	1.0	1.0	24547923	24547923	24547923	1.0	1.0	10	10	10	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1161	Nostocales	order	1.0	1.0	32567	32567	32567	1.0	1.0	3	3	3	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	666506	Phycisphaerales	order	1.0	1.0	123116	123116	123116	1.0	1.0	10	10	10	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1191478	Magnetococcales	order	1.0	1.0	4719539	4719539	4719539	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	649776	Synergistales	order	1.0	1.0	1999613	1999613	1999613	1.0	1.0	2	2	2	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	69541	Desulfuromonadales	order	1.0	1.0	6842113	6842113	6842113	1.0	1.0	2	2	2	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1118	Chroococcales	order	1.0	1.0	1443759	1443759	1443759	1.0	1.0	1	1	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	203491	Fusobacteriales	order	1.0	1.0	3132217	3132217	3132217	1.0	1.0	3	3	3	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1890940	Nanoarchaeales	order	1.0	1.0	490866	490866	490866	1.0	1.0	1	1	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	191411	Chlorobiales	order	1.0	1.0	6029797	6029797	6029797	1.0	1.0	2	2	2	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	84993	Acidimicrobiales	order	1.0	1.0	4830178	4830178	4830178	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135618	Methylococcales	order	1.0	1.0	5051673	5051673	5051673	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	768507	Cytophagales	order	0.9982518094791479	0.9984901946831051	15447401	15420396	15443713	0.9925093632958801	0.9925093632958801	267	265	267	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	29	Myxococcales	order	1.0	0.9979040398622824	13675259	13675259	13703982	1.0	0.9925925925925926	268	268	270	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2419	Thermotogales	order	1.0	0.9976252996663325	5378194	5378194	5390996	1.0	0.9830508474576272	58	58	59	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1100069	Bacteroidetes Order II. Incertae sedis	order	1.0	0.9969994782700631	3470284	3470284	3480728	1.0	0.9	9	9	10	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2182	Methanococcales	order	1.0	0.9967146171864936	3241903	3241903	3252589	1.0	0.9897959183673469	97	97	98	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2235	Halobacteriales	order	1.0	0.9934231209246157	3125179	3125179	3145869	1.0	0.875	7	7	8	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85007	Corynebacteriales	order	1.0	0.9930523970106571	8443000	8443000	8502069	1.0	0.8484848484848485	28	28	33	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85008	Micromonosporales	order	1.0	0.9928234994079709	17654452	17654452	17782065	1.0	0.9852941176470589	134	134	136	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2024979	Bacteriovoracales	order	1.0	0.9908611571710921	2272547	2272547	2293507	1.0	0.9919354838709677	123	123	124	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213849	Campylobacterales	order	1.0	0.9868894591668711	3597218	3597218	3645006	1.0	0.985	197	197	200	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	205948	Cenarchaeales	order	1.0	0.9828925284043166	924090	924090	940174	1.0	0.9836065573770492	60	60	61	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	85010	Pseudonocardiales	order	1.0	0.982063002526026	5191351	5191351	5286169	1.0	0.9844961240310077	254	254	258	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1150	Oscillatoriales	order	1.0	0.9817420187369839	8204367	8204367	8356948	1.0	0.979933110367893	293	293	299	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	80840	Burkholderiales	order	0.999412106581742	0.9815140683787149	17152769	17142685	17465552	0.9959183673469387	0.9384615384615385	245	244	260	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	191393	Deferribacterales	order	1.0	0.9805316380384562	1885378	1885378	1922812	1.0	0.9775280898876404	87	87	89	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	2258	Thermococcales	order	1.0	0.9697367306068482	12290678	12290678	12674242	1.0	0.9272727272727272	255	255	275	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	68295	Thermoanaerobacterales	order	1.0	0.9661816410623908	1035453	1035453	1071696	1.0	0.9605263157894737	73	73	76	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	85011	Streptomycetales	order	1.0	0.9637342974912687	14836145	14836145	15394435	1.0	0.9333333333333333	28	28	30	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1890424	Synechococcales	order	1.0	0.9631556690123522	27114455	27114455	28151685	1.0	0.9137529137529138	392	392	429	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	204455	Rhodobacterales	order	1.0	0.9613148692039157	82300277	82300277	85612196	1.0	0.9379501385041551	1693	1693	1805	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	186802	Clostridiales	order	1.0	0.9547569837441909	16515857	16515857	17298493	1.0	0.9	180	180	200	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135624	Aeromonadales	order	1.0	0.9503453315418523	10240391	10240391	10775442	1.0	0.9039301310043668	207	207	229	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1706369	Cellvibrionales	order	1.0	0.9437540862385478	10577928	10577928	11208352	1.0	0.9307692307692308	363	363	390	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1644055	Haloferacales	order	1.0	0.9331790362695199	6567254	6567254	7037507	1.0	0.9491525423728814	112	112	118	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	186826	Lactobacillales	order	0.9785801601697521	0.9318864303807091	7165273	7011794	7524301	0.9893238434163701	0.9055374592833876	281	278	307	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135619	Oceanospirillales	order	1.0	0.9268518733764854	56416644	56416644	60869105	1.0	0.8641618497109826	299	299	346	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	200644	Flavobacteriales	order	1.0	0.9243368002621452	121124023	121124023	131038841	1.0	0.9123682750970604	1645	1645	1803	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135623	Vibrionales	order	0.9983522336801031	0.9199081333198748	165938578	165665150	180088798	0.9982552342971087	0.909400544959128	4012	4005	4404	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135614	Xanthomonadales	order	0.996071497075776	0.9135779469778939	2742266	2731493	2989885	0.8333333333333334	0.8333333333333334	6	5	6	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1955042	Gloeoemargaritales	order	1.0	0.910715908705066	2655368	2655368	2915693	1.0	0.9259259259259259	50	50	54	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	204457	Sphingomonadales	order	1.0	0.9031342837739759	18575796	18575796	20568144	1.0	0.9104046242774566	315	315	346	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	356	Rhizobiales	order	0.9993839422459383	0.888192863846032	20699358	20686606	23290669	0.9979035639412998	0.9539078156312625	477	476	499	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85006	Micrococcales	order	1.0	0.8813634830032481	7883851	7883851	8945062	1.0	0.7663230240549829	223	223	291	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135622	Alteromonadales	order	0.9998037726084691	0.8294223673701037	184668408	184632171	222603318	0.9987735077677842	0.8608174770965469	2446	2443	2838	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	72273	Thiotrichales	order	1.0	0.8015218197746007	16107651	16107651	20096335	1.0	0.9271523178807947	420	420	453	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1385	Bacillales	order	1.0	0.7885409828148264	23005296	23005296	29174509	1.0	0.722473604826546	479	479	663	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	72274	Pseudomonadales	order	0.9990342119106603	0.782373106266981	28280531	28253218	36112205	0.9958932238193019	0.7899022801302932	487	485	614	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	31932	Nitrosopumilales	order	1.0	0.7811051877085524	3608192	3608192	4619342	1.0	0.5092592592592593	55	55	108	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	91347	Enterobacterales	order	0.9441001881316549	0.5975791142981477	10092932	9528739	15945569	0.931899641577061	0.6175771971496437	279	260	421	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	54526	Pelagibacterales	order	1.0	0.4953948168876992	814330	814330	1643800	1.0	0.7419354838709677	23	23	31	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	204458	Caulobacterales	order	1.0	0.07088077754394316	54798	54798	773101	1.0	0.05555555555555555	3	3	54	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	32003	Nitrosomonadales	order	1.0	0.04341036401000935	123257	123257	2839345	1.0	0.7692307692307693	10	10	13	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	6329	Trichinellida	order	0.0		289728	0	0	0.0		7	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	5125	Hypocreales	order	0.0		1208034	0	0	0.0		41	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	6893	Araneae	order	0.0		300019	0	0	0.0		9	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	92860	Pleosporales	order	0.0		25642	0	0	0.0		2	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	7041	Coleoptera	order	0.0		59015	0	0	0.0		3	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	198625	Ichthyophonida	order	0.0		50392	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	6125	Scleractinia	order	0.0		295029	0	0	0.0		3	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	7399	Hymenoptera	order	0.0		38757	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	4827	Mucorales	order	0.0		11645	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	69657	Hyphomonadaceae	family	1.0	1.0	5153448	5153448	5153448	1.0	1.0	101	101	101	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	200667	Flammeovirgaceae	family	0.9989368663122044	1.0	11851755	11839155	11839155	0.8333333333333334	1.0	6	5	5	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85021	Intrasporangiaceae	family	1.0	1.0	11798	11798	11798	1.0	1.0	1	1	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	31979	Clostridiaceae	family	1.0	1.0	3914592	3914592	3914592	1.0	1.0	2	2	2	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	666507	Phycisphaeraceae	family	1.0	1.0	123116	123116	123116	1.0	1.0	10	10	10	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1046	Chromatiaceae	family	1.0	1.0	16821919	16821919	16821919	1.0	1.0	7	7	7	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213483	Bdellovibrionaceae	family	1.0	1.0	3830131	3830131	3830131	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2307	Pyrodictiaceae	family	1.0	1.0	1667163	1667163	1667163	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	194924	Desulfovibrionaceae	family	1.0	1.0	19695709	19695709	19695709	1.0	1.0	10	10	10	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213121	Desulfobulbaceae	family	1.0	1.0	7683110	7683110	7683110	1.0	1.0	5	5	5	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	41295	Rhodospirillaceae	family	1.0	1.0	13575005	13575005	13575005	1.0	1.0	10	10	10	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1962854	Calditrichaceae	family	1.0	1.0	4978230	4978230	4978230	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213119	Desulfobacteraceae	family	1.0	1.0	15311050	15311050	15311050	1.0	1.0	4	4	4	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2049	Actinomycetaceae	family	1.0	1.0	479122	479122	479122	1.0	1.0	35	35	35	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1471398	Prolixibacteraceae	family	1.0	1.0	5132065	5132065	5132065	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	89374	Saprospiraceae	family	1.0	1.0	4399929	4399929	4399929	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	137	Spirochaetaceae	family	1.0	1.0	6342719	6342719	6342719	1.0	1.0	14	14	14	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	224027	Hydrogenothermaceae	family	1.0	1.0	1983735	1983735	1983735	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	224464	Kofleriaceae	family	1.0	1.0	9446022	9446022	9446022	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	80864	Comamonadaceae	family	1.0	1.0	9913590	9913590	9913590	1.0	1.0	4	4	4	False
